#Format version: 1.0
time[us],accX[g],accY[g],accZ[g],
671988857,-0.248,0.097,-1.039,
672027381,-0.227,0.074,-1,
672065905,-0.151,0.05,-0.982,
672104430,-0.051,0.06,-1.008,
672142954,0.069,0.046,-0.99,
672181478,0.186,0.04,-1.01,
672220004,0.313,-0.004,-1.01,
672258527,0.411,-0.019,-1.052,
672297051,0.432,-0.031,-0.992,
672335575,0.373,-0.02,-0.985,
672374099,0.257,-0.009,-1.001,
672412624,0.138,0.019,-1.033,
672451148,-0.038,0.112,-1.079,
672489672,-0.198,0.175,-1.084,
672528196,-0.276,0.148,-1.048,
672566721,-0.28,0.154,-1.027,
672605245,-0.22,0.141,-0.966,
672643769,-0.139,0.073,-0.952,
672682293,-0.056,0.058,-0.962,
672720818,0.008,0.052,-0.997,
672759342,0.094,0.071,-1.042,
672797866,0.205,0.053,-1.024,
672836390,0.305,0.001,-1.021,
672874915,0.383,-0.024,-1.058,
672913439,0.355,0,-1.011,
672951963,0.294,0.023,-0.97,
672990488,0.234,0.046,-0.972,
673029012,0.156,0.044,-1.023,
673067536,0.039,0.072,-1.047,
673106060,-0.084,0.161,-1.058,
673144584,-0.186,0.131,-1.003,
673183109,-0.241,0.12,-1.089,
673221633,-0.235,0.141,-1.047,
673260157,-0.188,0.125,-0.985,
673298682,-0.092,0.067,-0.952,
673337206,-0.019,0.05,-0.973,
673375730,0.058,0.084,-0.984,
673414254,0.125,0.091,-1.024,
673452778,0.235,0.097,-1.043,
673491303,0.328,0.093,-0.999,
673529827,0.402,0,-1.035,
673568351,0.38,-0.072,-1.006,
673606875,0.287,-0.064,-1,
673645400,0.203,0.046,-1,
673683924,0.081,0.123,-0.987,
673722448,-0.066,0.145,-1.061,
673760973,-0.193,0.087,-1.065,
673799497,-0.271,0.111,-1.075,
673838021,-0.288,0.111,-1.061,
673876546,-0.238,0.122,-0.979,
673915070,-0.154,0.086,-0.967,
673953594,-0.087,0.068,-0.968,
673992119,-0.005,0.076,-0.98,
674030643,0.086,0.091,-0.978,
674069167,0.208,0.044,-1.045,
674107691,0.304,0.021,-1.029,
674146215,0.332,0.019,-1.037,
674184740,0.302,-0.004,-1.079,
674223264,0.254,-0.043,-1.03,
674261788,0.18,-0.029,-1.037,
674300313,0.022,0.11,-1.029,
674338836,-0.101,0.253,-1.076,
674377361,-0.149,0.261,-1.105,
674415885,-0.117,0.217,-1.064,
674454410,-0.052,0.156,-0.953,
674492934,0.006,0.005,-0.917,
674531458,0.041,-0.048,-0.929,
674569982,0.078,-0.203,-0.935,
674608506,0.079,-0.248,-0.937,
674647031,0.05,-0.206,-0.957,
674685555,0.053,-0.021,-1.011,
674724080,0.015,0.292,-1.06,
674762604,-0.031,0.53,-1.138,
674801128,-0.039,0.587,-1.163,
674839652,-0.045,0.566,-1.102,
674878177,-0.024,0.355,-1.043,
674916701,0.012,0.004,-0.966,
674955225,0.05,-0.282,-0.963,
674993750,0.082,-0.414,-0.999,
675032274,0.088,-0.42,-0.964,
675070798,0.081,-0.289,-0.96,
675109322,0.045,-0.134,-0.955,
675147846,-0.036,0.257,-1.037,
675186371,-0.087,0.565,-1.117,
675224895,-0.083,0.624,-1.144,
675263419,-0.061,0.587,-1.056,
675301943,-0.028,0.34,-0.97,
675340468,0.052,-0.074,-1.009,
675378992,0.108,-0.276,-0.956,
675417517,0.142,-0.397,-0.901,
675456040,0.129,-0.32,-0.915,
675494565,0.08,-0.163,-0.962,
675533089,0.016,0.089,-1.023,
675571614,-0.06,0.431,-1.067,
675610137,-0.101,0.646,-1.186,
675648662,-0.096,0.618,-1.124,
675687186,-0.064,0.471,-1.006,
675725710,0.007,0.095,-0.983,
675764235,0.082,-0.186,-0.932,
675802759,0.129,-0.389,-0.9,
675841284,0.15,-0.49,-0.953,
675879808,0.106,-0.295,-0.968,
675918332,0.023,0.027,-0.996,
675956856,-0.079,0.481,-1.07,
675995380,-0.119,0.636,-1.169,
676033905,-0.118,0.681,-1.108,
676072429,-0.082,0.509,-1.03,
676110953,0,0.036,-0.985,
676149478,0.076,-0.303,-0.943,
676188002,0.146,-0.52,-0.957,
676226526,0.142,-0.486,-0.929,
676265051,0.08,-0.279,-0.985,
676303575,-0.024,0.209,-1.075,
676342099,-0.121,0.621,-1.048,
676380623,-0.124,0.688,-1.186,
676419147,-0.108,0.703,-1.069,
676457672,-0.053,0.388,-0.968,
676496196,0.033,-0.143,-0.977,
676534721,0.122,-0.531,-0.98,
676573244,0.158,-0.584,-0.931,
676611769,0.1,-0.345,-0.94,
676650293,0.019,-0.083,-0.999,
676688817,-0.083,0.464,-1.112,
676727342,-0.147,0.754,-1.176,
676765866,-0.131,0.761,-1.1,
676804391,-0.094,0.49,-0.924,
676842915,0.01,-0.022,-0.946,
676881439,0.086,-0.336,-0.978,
676919963,0.108,-0.409,-0.95,
676958487,0.095,-0.332,-1,
676997011,0.026,-0.087,-0.984,
677035536,0.003,0.198,-1.048,
677074060,0.052,0.417,-1.062,
677112585,0.172,0.394,-1.043,
677151109,0.286,0.304,-1.039,
677189633,0.216,0.139,-0.988,
677228157,0.081,0.033,-1.083,
677266682,-0.067,0.02,-0.998,
677305206,-0.172,0.08,-0.97,
677343730,-0.257,0.104,-1.075,
677382254,-0.282,0.121,-0.976,
677420779,-0.228,0.136,-0.95,
677459303,-0.146,0.174,-0.96,
677497827,-0.06,0.122,-0.944,
677536351,0.04,0.083,-1.013,
677574876,0.181,0.089,-1.032,
677613400,0.33,0.053,-1.054,
677651924,0.433,0.02,-1.076,
677690448,0.391,0.023,-1.038,
677728973,0.218,0.028,-0.998,
677767497,0.036,0.1,-0.919,
677806022,-0.127,0.09,-0.954,
677844545,-0.256,0.072,-1.051,
677883070,-0.337,0.128,-1.14,
677921594,-0.318,0.233,-1.089,
677960119,-0.212,0.218,-0.995,
677998643,-0.055,0.14,-0.991,
678037167,0.063,0.107,-0.966,
678075691,0.193,0.065,-0.941,
678114216,0.275,0.147,-0.979,
678152740,0.275,0.104,-1.041,
678191264,0.191,0.017,-1.093,
678229789,0.1,-0.042,-1.201,
678268313,0.009,-0.134,-1.004,
678306837,0.035,-0.332,-0.887,
678345362,0.063,-0.519,-0.872,
678383885,0.074,-0.596,-0.778,
678422410,0.095,-0.657,-0.679,
678460934,0.093,-0.742,-0.643,
678499458,0.117,-0.739,-0.694,
678537983,0.14,-0.688,-0.645,
678576507,0.113,-0.673,-0.544,
678615031,0.126,-0.71,-0.788,
678653555,0.112,-0.58,-0.87,
678692080,0.09,-0.398,-0.969,
678730604,0.08,-0.243,-0.986,
678769128,0.071,-0.206,-1.053,
678807653,0.074,-0.131,-1.064,
678846177,0.066,0.021,-1.028,
678884701,0.063,0.125,-0.998,
678923226,0.058,0.181,-0.948,
678961750,0.043,0.284,-0.949,
679000274,0.02,0.352,-0.956,
679038798,-0.008,0.379,-0.965,
679077322,-0.04,0.378,-0.978,
679115847,-0.039,0.316,-1.004,
679154371,-0.044,0.3,-1.022,
679192896,-0.029,0.242,-1.004,
679231420,0.009,0.169,-0.894,
679269944,0.084,0.122,-1.036,
679308468,0.139,-0.05,-0.982,
679346992,0.24,-0.132,-0.874,
679385517,0.238,-0.125,-0.987,
679424041,0.189,-0.086,-1.106,
679462566,0.137,-0.072,-1.034,
679501090,0.094,0.027,-1.047,
679539614,0.057,0.044,-1.088,
679578138,0.026,0.01,-1.11,
679616662,0.01,0.033,-1.163,
679655187,0.003,0.028,-1.087,
679693711,0.021,0.061,-1.022,
679732235,0.039,0.053,-0.992,
679770759,0.052,0.091,-0.932,
679809284,0.082,0.061,-0.787,
679847808,0.108,0.009,-0.61,
679886333,0.132,-0.042,-0.451,
679924857,0.072,-0.017,-0.494,
679963381,-0.003,0.051,-1.036,
680001905,-0.05,0.043,-1.416,
680040430,-0.097,0.083,-1.617,
680078954,-0.096,0.119,-1.753,
680117478,-0.067,0.065,-1.545,
680156003,-0.028,0.027,-1.265,
680194527,0.012,0.014,-1.023,
680233051,0.047,0.028,-0.797,
680271575,0.075,0.059,-0.639,
680310099,0.097,0.079,-0.53,
680348624,0.111,0.07,-0.521,
680387148,0.088,0.081,-0.559,
680425672,0.042,0.12,-0.814,
680464197,0.007,0.081,-1.122,
680502721,-0.003,0.045,-1.254,
680541246,-0.002,0.068,-1.363,
680579770,0.017,0.051,-1.409,
680618294,0.04,0.023,-1.346,
680656818,0.06,0.012,-1.227,
680695342,0.066,0.015,-1.028,
680733867,0.062,0.031,-0.907,
680772391,0.076,0.048,-0.805,
680810916,0.084,0.041,-0.653,
680849440,0.078,0.068,-0.698,
680887964,0.059,0.084,-0.768,
680926488,0.038,0.089,-0.9,
680965012,0.035,0.099,-1.157,
681003537,0.025,0.117,-1.368,
681042061,0.047,0.083,-1.46,
681080585,0.065,0.079,-1.316,
681119110,0.078,0.062,-1.134,
681157634,0.084,0.02,-0.906,
681196159,0.097,0.016,-0.723,
681234683,0.1,0.033,-0.606,
681273207,0.1,0.071,-0.613,
681311732,0.065,0.112,-0.783,
681350255,0.032,0.128,-1.081,
681388780,-0.002,0.153,-1.373,
681427304,0.002,0.136,-1.531,
681465828,0.029,0.094,-1.321,
681504352,0.067,0.054,-1.104,
681542877,0.088,0.059,-0.895,
681581401,0.101,0.048,-0.698,
681619926,0.138,-0.006,-0.54,
681658450,0.132,-0.013,-0.496,
681696974,0.033,0.071,-0.844,
681735499,-0.037,0.169,-1.358,
681774023,-0.074,0.186,-1.555,
681812547,-0.034,0.161,-1.548,
681851071,0.02,0.084,-1.243,
681889596,0.071,-0.006,-0.904,
681928120,0.106,-0.002,-0.687,
681966644,0.12,0.029,-0.549,
682005169,0.095,0.051,-0.549,
682043692,0.045,0.053,-0.753,
682082217,-0.018,0.085,-1.065,
682120741,-0.072,0.159,-1.43,
682159266,-0.076,0.182,-1.662,
682197790,-0.05,0.14,-1.463,
682236314,0.001,0.07,-1.174,
682274838,0.047,0.031,-0.867,
682313363,0.105,0.005,-0.673,
682351887,0.134,0.017,-0.455,
682390412,0.112,0.017,-0.472,
682428936,0.044,0.082,-0.873,
682467460,-0.049,0.139,-1.219,
682505984,-0.076,0.246,-1.634,
682544509,-0.042,0.21,-1.526,
682583033,0.028,0.1,-1.252,
682621557,0.074,0.042,-0.95,
682660081,0.093,0.067,-0.673,
682698605,0.12,0.054,-0.492,
682737130,0.117,0,-0.363,
682775654,0.05,-0.06,-0.592,
682814178,-0.074,0.135,-1.168,
682852702,-0.134,0.262,-1.591,
682891227,-0.111,0.307,-1.75,
682929752,-0.045,0.284,-1.556,
682968276,0.015,0.117,-1.177,
683006800,0.055,-0.065,-0.701,
683045324,0.116,-0.255,-0.428,
683083849,0.137,-0.25,-0.369,
683122373,0.065,-0.149,-0.598,
683160897,-0.014,0.094,-1.231,
683199421,-0.105,0.414,-1.517,
683237945,-0.11,0.471,-1.541,
683276470,-0.046,0.368,-1.299,
683314994,0.035,-0.006,-0.965,
683353518,0.137,-0.397,-0.812,
683392043,0.171,-0.43,-0.684,
683430567,0.138,-0.237,-0.707,
683469091,0.05,-0.054,-0.89,
683507615,-0.005,0.12,-1.159,
683546139,-0.055,0.328,-1.191,
683584664,-0.103,0.473,-1.186,
683623188,-0.1,0.452,-1.186,
683661713,-0.048,0.284,-1.064,
683700237,0.025,0.043,-0.969,
683738761,0.09,-0.135,-0.934,
683777285,0.147,-0.337,-0.872,
683815809,0.159,-0.326,-0.909,
683854334,0.121,-0.207,-0.934,
683892858,0.027,0.032,-1.046,
683931383,-0.04,0.34,-1.131,
683969907,-0.084,0.421,-1.118,
684008431,-0.084,0.472,-1.104,
684046955,-0.049,0.372,-1.017,
684085479,0.015,0.108,-0.962,
684124004,0.071,-0.102,-0.952,
684162528,0.119,-0.259,-0.984,
684201053,0.111,-0.228,-0.946,
684239577,0.09,-0.086,-0.959,
684278101,0.063,0.032,-0.977,
684316625,0.03,0.221,-1.067,
684355149,-0.001,0.341,-1.045,
684393674,0.001,0.379,-1.088,
684432198,0.007,0.354,-1.022,
684470722,0.023,0.236,-0.983,
684509247,0.068,0.027,-0.982,
684547771,0.11,-0.125,-0.941,
684586295,0.114,-0.169,-0.954,
684624819,0.087,-0.057,-0.976,
684663343,0.053,0.044,-0.993,
684701868,0.016,0.178,-1.057,
684740392,-0.012,0.338,-1.091,
684778917,-0.018,0.363,-1.087,
684817441,-0.017,0.313,-1.066,
684855965,0.012,0.218,-1.02,
684894489,0.065,-0.031,-0.963,
684933014,0.116,-0.155,-0.975,
684971538,0.136,-0.226,-0.94,
685010062,0.135,-0.161,-0.924,
685048586,0.113,-0.043,-0.915,
685087111,0.057,0.051,-0.962,
685125635,0.041,0.104,-1.043,
685164159,0.023,0.178,-1.027,
685202683,-0.015,0.261,-1.065,
685241208,-0.037,0.387,-1.192,
685279732,-0.038,0.293,-1.081,
685318257,0.017,0.096,-1.051,
685356781,0.062,-0.02,-1.017,
685395305,0.126,-0.217,-0.953,
685433829,0.155,-0.269,-0.911,
685472354,0.126,-0.08,-0.954,
685510878,0.09,-0.018,-0.949,
685549402,0.038,0.116,-1.027,
685587926,-0.028,0.335,-1.148,
685626451,-0.057,0.433,-1.141,
685664975,-0.049,0.335,-1.014,
685703499,-0.005,0.146,-0.926,
685742024,0.064,-0.074,-0.985,
685780548,0.103,-0.216,-0.954,
685819072,0.122,-0.225,-0.913,
685857597,0.099,-0.107,-1,
685896121,0.048,0.082,-0.988,
685934645,0,0.227,-1.014,
685973169,-0.026,0.326,-1.101,
686011693,-0.024,0.362,-1.115,
686050218,0.002,0.303,-1.027,
686088742,0.048,0.17,-1.024,
686127266,0.091,0.02,-1.007,
686165791,0.125,-0.169,-0.967,
686204315,0.14,-0.232,-0.905,
686242839,0.131,-0.198,-0.938,
686281363,0.091,-0.091,-0.922,
686319888,0.049,0.038,-0.994,
686358412,0.001,0.215,-1.072,
686396936,-0.061,0.368,-1.107,
686435460,-0.091,0.435,-1.174,
686473985,-0.119,0.272,-1.059,
686512509,-0.063,0.056,-1.061,
686551034,0.011,-0.067,-0.989,
686589558,0.115,-0.175,-0.926,
686628082,0.168,-0.302,-0.859,
686666606,0.153,-0.294,-0.902,
686705130,0.029,-0.07,-0.958,
686743655,-0.072,0.165,-1.082,
686782179,-0.061,0.275,-1.092,
686820703,0.106,0.295,-1.178,
686859227,0.135,0.206,-1.058,
686897752,0.105,0.034,-1.046,
686936276,0.062,-0.038,-1.062,
686974800,-0.05,-0.024,-0.97,
687013325,-0.147,0.116,-0.994,
687051849,-0.201,0.144,-1.015,
687090373,-0.221,0.127,-1.021,
687128898,-0.193,0.091,-1.033,
687167422,-0.146,0.101,-1,
687205946,-0.084,0.086,-1.003,
687244470,-0.021,0.052,-0.979,
687282995,0.057,0.069,-0.974,
687321519,0.15,0.063,-1.008,
687360043,0.256,0.027,-1.018,
687398568,0.337,-0.03,-0.969,
687437092,0.32,-0.034,-0.997,
687475616,0.263,-0.011,-1.013,
687514140,0.163,0.028,-0.987,
687552665,0.08,0.079,-1.032,
687591189,0.008,0.107,-1.06,
687629713,-0.082,0.125,-1.017,
687668238,-0.165,0.141,-1.042,
687706762,-0.238,0.158,-1.008,
687745286,-0.241,0.113,-1.068,
687783810,-0.205,0.091,-1.017,
687822334,-0.134,0.08,-1.008,
687860859,-0.065,0.074,-0.975,
687899383,0.012,0.078,-0.984,
687937907,0.069,0.106,-0.982,
687976432,0.157,0.084,-1.052,
688014956,0.253,0.054,-0.999,
688053480,0.329,0.018,-0.936,
688092005,0.334,-0.003,-1.034,
688130529,0.279,-0.012,-1.036,
688169054,0.212,-0.002,-1.028,
688207578,0.1,0.051,-1.024,
688246102,-0.031,0.127,-1.063,
688284626,-0.165,0.165,-1.074,
688323150,-0.24,0.143,-1.021,
688361675,-0.271,0.187,-1.036,
688400199,-0.232,0.172,-1.009,
688438723,-0.163,0.108,-0.983,
688477248,-0.084,0.084,-0.998,
688515772,-0.034,0.107,-0.98,
688554296,0.049,0.093,-0.959,
688592821,0.117,0.1,-0.994,
688631345,0.183,0.096,-1.038,
688669869,0.25,0.058,-0.997,
688708394,0.285,0.049,-0.966,
688746918,0.267,0.048,-1.022,
688785442,0.224,0.051,-1.01,
688823967,0.176,0.09,-1.013,
688862491,0.089,0.104,-1.052,
688901015,-0.017,0.086,-0.991,
688939539,-0.124,0.123,-1.018,
688978064,-0.206,0.125,-1.052,
689016588,-0.251,0.134,-1.055,
689055112,-0.248,0.174,-1.026,
689093637,-0.199,0.151,-1.022,
689132161,-0.102,0.097,-0.99,
689170685,-0.016,0.084,-0.972,
689209210,0.071,0.076,-0.976,
689247734,0.153,0.067,-1.003,
689286258,0.25,0.031,-1.001,
689324782,0.31,0.019,-0.977,
689363307,0.298,0.038,-1.023,
689401831,0.23,0.092,-1.061,
689440356,0.152,0.137,-1.044,
689478880,0.055,0.197,-1.018,
689517404,-0.021,0.197,-1.015,
689555928,-0.106,0.178,-1.025,
689594453,-0.198,0.189,-1.064,
689632977,-0.25,0.198,-1.074,
689671501,-0.247,0.222,-0.998,
689710025,-0.202,0.201,-0.953,
689748550,-0.13,0.17,-0.952,
689787074,-0.045,0.141,-0.949,
689825599,0.039,0.156,-0.954,
689864123,0.148,0.102,-0.936,
689902647,0.261,0.043,-0.965,
689941171,0.327,0.02,-0.955,
689979695,0.3,0.04,-1.02,
690018220,0.239,0.057,-1.111,
690056744,0.151,0.047,-1.016,
690095269,0.059,0.082,-1.054,
690133793,-0.051,0.165,-1.061,
690172317,-0.13,0.286,-1.032,
690210842,-0.196,0.358,-1.031,
690249366,-0.213,0.336,-1.067,
690287890,-0.186,0.249,-1.041,
690326414,-0.101,0.171,-1.012,
690364939,-0.032,0.15,-0.977,
690403463,0.015,0.156,-0.967,
690441987,0.074,0.008,-0.99,
690480512,0.133,-0.18,-0.929,
690519036,0.142,-0.146,-0.933,
690557561,0.108,-0.061,-0.926,
690596084,0.061,0.039,-0.938,
690634609,-0.017,0.311,-1.023,
690673134,-0.073,0.471,-1.157,
690711658,-0.091,0.519,-1.167,
690750182,-0.076,0.438,-1.079,
690788707,-0.017,0.202,-1.062,
690827231,0.033,-0.055,-0.967,
690865755,0.086,-0.229,-0.956,
690904279,0.102,-0.304,-0.968,
690942804,0.093,-0.204,-0.96,
690981328,0.059,-0.053,-0.94,
691019852,0.019,0.116,-0.972,
691058377,-0.017,0.277,-1.007,
691096901,-0.058,0.419,-1.059,
691135425,-0.084,0.495,-1.107,
691173950,-0.062,0.431,-1.088,
691212474,-0.022,0.273,-1.005,
691250998,0.048,-0.081,-1.013,
691289523,0.109,-0.282,-0.974,
691328047,0.141,-0.358,-0.94,
691366571,0.13,-0.229,-0.906,
691405095,0.076,-0.068,-0.941,
691443620,0.022,0.124,-1.015,
691482144,-0.01,0.357,-1.117,
691520668,-0.012,0.463,-1.14,
691559193,0.001,0.438,-1.077,
691597717,0.015,0.262,-0.996,
691636241,0.02,0.089,-1.021,
691674765,0.002,-0.001,-0.983,
691713290,0.005,-0.106,-0.953,
691751814,0.011,-0.12,-0.935,
691790339,0.024,-0.047,-0.842,
691828863,0.041,0.007,-0.837,
691867387,0.018,0.097,-0.894,
691905911,-0.016,0.177,-1.083,
691944436,-0.038,0.329,-1.277,
691982960,-0.05,0.35,-1.344,
692021485,-0.041,0.244,-1.26,
692060009,-0.013,0.101,-1.131,
692098533,0.026,-0.05,-0.994,
692137057,0.078,-0.154,-0.887,
692175582,0.111,-0.175,-0.754,
692214106,0.119,-0.097,-0.71,
692252631,0.106,-0.035,-0.686,
692291155,0.055,0.061,-0.797,
692329679,-0.005,0.182,-1.166,
692368203,-0.025,0.223,-1.431,
692406728,-0.022,0.139,-1.467,
692445252,0.004,0.093,-1.334,
692483777,0.027,0.055,-1.113,
692522301,0.049,0.064,-0.921,
692560825,0.075,0.061,-0.752,
692599349,0.098,0.063,-0.64,
692637874,0.113,0.051,-0.59,
692676398,0.105,0,-0.633,
692714922,0.041,0.065,-0.902,
692753447,-0.005,0.123,-1.284,
692791972,-0.029,0.151,-1.504,
692830496,-0.026,0.14,-1.538,
692869020,0.002,0.116,-1.332,
692907544,0.038,0.062,-1.077,
692946069,0.064,0.03,-0.843,
692984593,0.086,0.052,-0.74,
693023117,0.104,0.052,-0.639,
693061641,0.101,0.089,-0.569,
693100166,0.094,0.087,-0.68,
693138690,0.04,0.059,-0.885,
693177215,-0.002,0.081,-1.3,
693215739,-0.028,0.133,-1.579,
693254263,-0.021,0.172,-1.568,
693292788,0.02,0.125,-1.313,
693331312,0.049,0.063,-1.04,
693369836,0.085,0.053,-0.81,
693408360,0.117,0.033,-0.584,
693446885,0.135,0.046,-0.459,
693485409,0.131,0.038,-0.564,
693523933,0.08,0.019,-0.719,
693562458,0.015,0.083,-1.156,
693600982,-0.037,0.141,-1.483,
693639507,-0.056,0.203,-1.651,
693678031,-0.019,0.145,-1.464,
693716555,0.04,0.04,-1.171,
693755080,0.066,0.002,-0.863,
693793604,0.081,0.031,-0.721,
693832128,0.093,0.058,-0.626,
693870653,0.097,0.055,-0.556,
693909177,0.07,0.051,-0.731,
693947701,0.035,0.095,-1.04,
693986225,0.025,0.097,-1.302,
694024750,-0.002,0.129,-1.45,
694063274,0,0.138,-1.432,
694101798,0.024,0.117,-1.214,
694140323,0.054,0.069,-0.974,
694178847,0.074,0.042,-0.763,
694217372,0.099,0.02,-0.636,
694255896,0.094,0.012,-0.574,
694294420,0.069,-0.014,-0.724,
694332944,0.033,0.073,-1.049,
694371469,-0.001,0.166,-1.292,
694409993,-0.026,0.224,-1.514,
694448517,-0.012,0.177,-1.457,
694487042,0.031,0.083,-1.212,
694525566,0.067,0.022,-0.92,
694564090,0.093,-0.009,-0.715,
694602615,0.109,-0.025,-0.59,
694641139,0.097,0.031,-0.6,
694679663,0.063,0.074,-0.78,
694718188,0.018,0.127,-1.026,
694756712,-0.012,0.19,-1.291,
694795237,-0.026,0.22,-1.464,
694833761,-0.007,0.169,-1.393,
694872285,0.029,0.1,-1.208,
694910809,0.057,0.015,-0.989,
694949333,0.085,-0.048,-0.763,
694987858,0.103,-0.036,-0.606,
695026382,0.091,-0.019,-0.613,
695064907,0.047,0.039,-0.806,
695103431,0.017,0.147,-1.111,
695141955,-0.018,0.214,-1.3,
695180480,-0.03,0.198,-1.455,
695219004,-0.007,0.133,-1.339,
695257528,0.033,0.071,-1.135,
695296052,0.064,0.015,-0.862,
695334576,0.091,-0.032,-0.643,
695373101,0.105,-0.033,-0.563,
695411625,0.086,-0.075,-0.657,
695450150,0.022,0.043,-1.004,
695488674,-0.044,0.241,-1.326,
695527199,-0.079,0.329,-1.469,
695565723,-0.06,0.316,-1.369,
695604247,-0.007,0.204,-1.163,
695642771,0.036,-0.019,-0.896,
695681295,0.104,-0.264,-0.824,
695719820,0.129,-0.231,-0.764,
695758344,0.109,-0.124,-0.724,
695796869,0.043,-0.004,-0.864,
695835393,-0.024,0.303,-1.152,
695873918,-0.067,0.424,-1.278,
695912441,-0.058,0.393,-1.263,
695950966,-0.017,0.251,-1.107,
695989490,0.04,0.015,-0.941,
696028015,0.119,-0.302,-0.872,
696066539,0.17,-0.438,-0.854,
696105063,0.123,-0.18,-0.886,
696143587,0.031,0.128,-1,
696182112,-0.043,0.387,-1.141,
696220636,-0.067,0.49,-1.216,
696259160,-0.04,0.42,-1.089,
696297685,0.017,0.172,-0.984,
696336209,0.089,-0.14,-0.931,
696374733,0.143,-0.358,-0.894,
696413258,0.139,-0.339,-0.917,
696451782,0.088,-0.119,-0.943,
696490306,0.017,0.129,-1.002,
696528831,-0.054,0.458,-1.125,
696567355,-0.089,0.506,-1.214,
696605879,-0.089,0.498,-1.08,
696644404,-0.025,0.203,-0.955,
696682928,0.099,-0.229,-0.993,
696721453,0.195,-0.458,-0.921,
696759976,0.214,-0.37,-0.852,
696798501,0.105,-0.19,-0.913,
696837025,-0.007,0.28,-1.144,
696875549,-0.096,0.539,-1.166,
696914074,-0.104,0.568,-1.149,
696952598,-0.067,0.401,-1.012,
696991122,-0.023,0.034,-0.963,
697029646,0.013,-0.24,-0.965,
697068171,0.043,-0.387,-0.944,
697106696,0.062,-0.272,-1.005,
697145219,0.065,-0.183,-0.892,
697183744,0.008,0.353,-1.052,
697222269,-0.06,0.562,-1.179,
697260793,-0.103,0.569,-1.182,
697299317,-0.092,0.266,-1.066,
697337841,0.002,-0.188,-0.996,
697376366,0.115,-0.433,-0.97,
697414890,0.166,-0.491,-0.81,
697453414,0.127,-0.295,-0.807,
697491938,0.04,0.164,-1.052,
697530463,-0.067,0.618,-1.142,
697568987,-0.094,0.701,-1.162,
697607511,-0.073,0.468,-1.038,
697646036,0.019,-0.112,-0.966,
697684560,0.128,-0.507,-0.983,
697723084,0.154,-0.448,-0.903,
697761609,0.097,-0.233,-0.904,
697800133,0.009,0.041,-1.018,
697838658,-0.076,0.513,-1.177,
697877182,-0.108,0.735,-1.158,
697915706,-0.082,0.558,-1.077,
697954230,-0.043,0.201,-0.902,
697992754,0.073,-0.231,-0.955,
698031279,0.127,-0.399,-0.892,
698069803,0.131,-0.294,-0.871,
698108328,0.09,-0.151,-0.959,
698146852,0.019,0.043,-1.023,
698185376,-0.034,0.43,-1.177,
698223901,-0.114,0.641,-1.169,
698262425,-0.129,0.576,-1.135,
698300949,-0.113,0.307,-0.959,
698339473,0.004,-0.134,-1.007,
698377998,0.109,-0.357,-0.935,
698416522,0.154,-0.382,-0.836,
698455046,0.117,-0.159,-0.95,
698493570,0.007,0.087,-0.963,
698532095,-0.045,0.374,-1.132,
698570620,0,0.514,-1.25,
698609144,0.017,0.414,-1.072,
698647668,-0.024,0.11,-0.99,
698686192,-0.086,-0.15,-1.052,
698724717,-0.124,-0.115,-1.055,
698763241,-0.171,0.158,-1.002,
698801765,-0.162,0.308,-0.938,
698840290,-0.045,0.245,-0.861,
698878814,0.08,0.16,-0.888,
698917338,0.181,-0.001,-0.992,
698955863,0.26,-0.354,-1.057,
698994387,0.217,-0.42,-1.015,
699032911,0.128,-0.238,-1.015,
699071436,-0.021,0.21,-1,
699109960,-0.14,0.525,-1.155,
699148484,-0.175,0.741,-1.234,
699187009,-0.149,0.68,-1.036,
699225533,-0.07,0.151,-0.887,
699264057,0.093,-0.488,-1.005,
699302581,0.171,-0.62,-0.905,
699341106,0.146,-0.352,-0.875,
699379630,0.062,-0.076,-0.973,
699418155,-0.05,0.484,-1.074,
699456679,-0.089,0.647,-1.217,
699495203,-0.083,0.603,-1.145,
699533728,-0.04,0.35,-1.006,
699572252,0.064,-0.161,-0.99,
699610776,0.146,-0.451,-0.888,
699649301,0.166,-0.426,-0.847,
699687825,0.112,-0.234,-0.931,
699726349,0.008,0.297,-1.045,
699764873,-0.068,0.627,-1.18,
699803398,-0.078,0.615,-1.191,
699841922,-0.042,0.422,-1.018,
699880447,0.07,-0.173,-0.938,
699918971,0.191,-0.571,-0.932,
699957495,0.196,-0.464,-0.855,
699996019,0.096,-0.137,-0.927,
700034544,-0.028,0.357,-1.124,
700073068,-0.104,0.657,-1.22,
700111593,-0.097,0.653,-1.15,
700150117,-0.043,0.41,-0.983,
700188641,0.065,-0.139,-0.946,
700227165,0.167,-0.498,-0.944,
700265689,0.187,-0.384,-0.887,
700304214,0.121,-0.185,-0.892,
700342738,0.033,0.074,-1.025,
700381263,-0.022,0.335,-1.134,
700419787,-0.066,0.664,-1.121,
700458311,-0.044,0.593,-1.065,
700496836,0.007,0.229,-0.99,
700535360,0.103,-0.321,-0.942,
700573884,0.184,-0.524,-0.971,
700612409,0.152,-0.264,-0.907,
700650933,0.08,-0.031,-0.939,
700689458,-0.009,0.349,-1.087,
700727981,-0.053,0.601,-1.185,
700766506,-0.049,0.566,-1.092,
700805030,-0.007,0.273,-0.965,
700843555,0.079,-0.188,-0.924,
