#Format version: 1.0
time[us],accX[g],accY[g],accZ[g],
902749971,0.59,-0.765,-1.367,
902788495,1.113,-0.89,-1.476,
902827019,0.55,-0.7,-1.228,
902865543,0.054,-0.757,-1.132,
902904067,-0.338,-0.577,-1.236,
902942591,-0.607,0.194,-1.26,
902981115,-0.301,0.65,-1.094,
903019639,-0.179,1.312,-0.859,
903058164,-0.385,0.88,-0.967,
903096687,-0.372,-0.318,-1.006,
903135212,-0.149,-1.096,-1.153,
903173735,0.153,-1.419,-1.139,
903212260,0.044,-0.856,-1.111,
903250783,-0.226,-0.597,-0.992,
903289308,-0.086,-0.238,-1.272,
903327832,-0.229,0.889,-1.164,
903366356,-0.549,1.316,-0.811,
903404880,-0.214,0.623,-0.972,
903443404,-0.165,0.061,-1.014,
903481928,-0.283,-0.36,-0.713,
903520453,-0.441,-0.523,-0.866,
903558976,0.329,-0.048,-1.436,
903597500,0.283,0.381,-1.276,
903636024,0,0.469,-1.044,
903674549,-0.028,0.464,-0.981,
903713073,-0.248,0.279,-0.899,
903751597,-0.289,0.14,-0.635,
903790120,-0.147,-0.069,-0.966,
903828645,0.643,0.256,-1.347,
903867169,0.364,0.352,-1.14,
903905693,0.192,0.528,-1.144,
903944217,-0.137,0.409,-0.994,
903982741,-0.436,0.374,-0.557,
904021265,0.138,0.083,-1.035,
904059789,0.795,0.228,-1.313,
904098313,0.636,0.12,-1.141,
904136837,0.038,0.208,-1.049,
904175362,-0.163,0.517,-0.727,
904213885,-0.136,0.369,-0.926,
904252410,0.597,0.238,-1.291,
904290934,0.945,-0.078,-1.184,
904329458,0.428,0.44,-1.349,
904367982,0.07,0.387,-1.12,
904406506,0.785,-0.117,-1.044,
904445030,0.677,-0.194,-1.255,
904483554,0.545,-0.346,-0.62,
904522078,-0.27,-0.279,-0.12,
904560603,-0.846,-0.534,0.639,
904599126,-0.51,-0.225,-0.411,
904637651,-0.147,-0.635,-1.609,
904676174,1.738,0.845,-3.633,
904714699,0.157,0.105,-2.386,
904753223,-0.252,-0.238,-1.438,
904791747,0.292,-0.326,-1.089,
904830271,0.269,0.266,-1.333,
904868795,0.208,-0.001,-0.912,
904907319,0.121,0.029,-0.383,
904945843,0.109,0.001,0.262,
904984367,-0.221,0.123,0.544,
905022892,-0.35,-0.387,0.214,
905061415,-0.485,-0.73,-0.726,
905099940,0.028,0.061,-2.637,
905138464,0.84,0.982,-3.297,
905176987,0.34,0.281,-2.396,
905215512,0.12,0.057,-1.889,
905254036,-0.137,0.128,-1.656,
905292560,-0.074,-0.213,-0.824,
905331084,0.133,0.091,-0.398,
905369608,0.202,0.477,-0.358,
905408132,0.496,0.649,-0.51,
905446656,0.552,0.626,-0.705,
905485181,0.087,0.425,-0.453,
905523705,-0.241,0.265,-0.337,
905562229,-1.169,0.588,0.976,
905600753,-0.856,0.03,1.336,
905639277,-0.515,-0.493,1.731,
905677801,-0.5,-0.321,2.231,
905716325,-0.582,-0.268,1.789,
905754850,-0.595,-0.084,2.001,
905793373,-0.668,-0.226,1.895,
905831897,-0.357,-0.536,0.726,
905870422,-0.241,-0.032,0.313,
905908946,-0.195,0.352,0.187,
905947470,-0.101,0.476,-0.085,
905985993,-0.065,0.458,-0.215,
906024518,-0.195,0.292,-0.322,
906063042,-0.392,0.021,-0.562,
906101566,-0.779,-0.003,-1.195,
906140090,-0.709,0.247,-1.932,
906178614,-0.208,0.529,-2.311,
906217138,-0.773,-0.211,-1.613,
906255662,-0.807,0.155,-1.58,
906294186,-0.371,0.486,-1.79,
906332710,-0.277,0.4,-1.72,
906371234,-0.393,0.322,-1.346,
906409758,-0.227,0.167,-1.128,
906448283,-0.077,0.037,-0.772,
906486807,-0.135,0.503,-0.71,
906525331,-0.434,0.508,-0.48,
906563855,-0.617,0.638,0.021,
906602379,-0.62,0.384,0.489,
906640903,-0.625,-0.331,0.812,
906679427,-0.797,-1.042,1.732,
906717951,-0.561,-1.794,2.937,
906756475,-0.509,-1.259,2.456,
906794999,-0.666,-0.443,2.027,
906833523,-0.655,-0.473,1.715,
906872047,-0.375,-0.712,0.836,
906910572,-0.579,-0.088,0.564,
906949096,-0.628,0.346,0.207,
906987619,-0.372,0.686,-0.274,
907026144,-0.11,0.576,-0.354,
907064667,-0.07,0.296,-0.438,
907103191,-0.64,0.288,-0.436,
907141716,-1.005,0.404,-1.378,
907180239,-0.745,0.877,-2.936,
907218763,-0.736,0.627,-2.967,
907257288,-0.664,0.555,-2.323,
907295811,-0.473,0.713,-1.923,
907334335,-0.476,0.535,-1.785,
907372860,-0.549,0.088,-1.319,
907411384,-0.482,0.072,-0.606,
907449908,-0.359,0.349,-0.084,
907488432,-0.086,0.321,0.082,
907526956,-0.039,0.353,0.137,
907565480,-0.117,0.351,0.487,
907604004,-0.178,0.161,0.551,
907642528,-0.348,-0.279,0.928,
907681052,-0.462,-0.877,2.179,
907719576,-0.147,-1.749,2.863,
907758100,-0.006,-1.189,2.588,
907796624,-0.05,-0.495,1.889,
907835148,-0.139,-0.35,1.186,
907873672,-0.062,-0.301,0.793,
907912196,-0.073,0.079,0.619,
907950720,-0.142,0.438,0.259,
907989244,-0.179,0.534,-0.093,
908027768,-0.105,0.361,-0.474,
908066292,-0.241,0.353,-0.495,
908104816,-0.574,0.136,-0.437,
908143340,-1.041,0.065,-1.123,
908181864,-1.07,-0.175,-2.013,
908220388,-0.977,-0.696,-1.944,
908258912,-0.857,-0.675,-1.886,
908297436,-0.726,-0.294,-1.535,
908335960,-0.535,-0.059,-1.145,
908374484,-0.423,0.601,-0.928,
908413008,-0.434,0.74,-0.781,
908451532,-0.439,0.111,-0.721,
908490056,-0.237,-0.473,-0.706,
908528580,-0.001,-0.894,-0.714,
908567104,0.053,-0.974,-0.599,
908605628,0.03,-1.011,-0.965,
908644152,-0.182,-1.058,-1.263,
908682676,-0.579,-0.938,-1.21,
908721200,-0.864,-0.187,-1.273,
908759724,-0.816,0.499,-1.338,
908798248,-0.605,0.914,-1.332,
908836772,-0.402,1.154,-1.108,
908875296,-0.595,1.253,-0.711,
908913820,-0.876,0.54,-0.834,
908952344,-1.136,-0.369,-1.105,
908990868,-0.466,-1.768,-1.257,
909029391,0.018,-1.955,-1.44,
909067916,-0.262,-1.285,-1.052,
909106440,-0.342,-0.91,-0.979,
909144964,-0.504,-0.207,-1.188,
909183488,-0.431,0.408,-1.398,
909222012,-0.295,0.915,-1.269,
909260535,-0.314,1.548,-0.8,
909299060,-0.607,0.96,-0.698,
909337583,-0.728,-0.264,-0.955,
909376108,-0.369,-1.292,-1.219,
909414631,0.001,-1.805,-1.532,
909453155,-0.226,-1.522,-1.335,
909491679,-0.575,-0.701,-1.3,
909530203,-0.711,0.249,-1.641,
909568727,-0.411,1.952,-1.537,
909607251,-0.52,1.569,-0.892,
909645775,-0.494,0.218,-0.908,
909684299,-0.365,-0.687,-0.808,
909722823,0.082,-1.638,-0.926,
909761347,0.23,-1.399,-1.131,
909799871,-0.069,-0.922,-1.074,
909838395,-0.289,-0.393,-1.086,
909876919,-0.431,0.332,-1.412,
909915442,-0.197,1.757,-1.538,
909953966,-0.466,1.754,-0.832,
909992491,-0.603,0.441,-0.949,
910031015,-0.672,-0.29,-0.871,
910069539,-0.261,-1.157,-1.26,
910108062,0.015,-0.998,-1.463,
910146587,0.031,-0.988,-1.388,
910185110,-0.212,-0.696,-1.327,
910223634,-0.649,0.181,-1.195,
910262158,-0.727,1.569,-0.813,
910300682,-0.812,1.376,-0.892,
910339206,-0.634,0.247,-1.443,
910377730,-0.56,-0.857,-1.436,
910416254,-0.291,-1.562,-0.767,
910454778,-0.233,-1.51,-0.366,
910493302,-0.392,-0.561,-0.915,
910531826,-0.833,0.923,-1.051,
910570350,-0.94,1.279,-1.162,
910608874,-0.601,0.162,-1.098,
910647398,-0.072,-0.319,-1.183,
910685921,0.502,-0.685,-1.242,
910724445,0.839,-0.666,-1.215,
910762969,0.708,-0.308,-1.11,
910801493,0.266,-0.188,-0.958,
910840018,-0.533,-0.384,-0.801,
910878541,-1.255,0.055,-0.742,
910917065,-1.215,0.369,-1.215,
910955590,-0.838,0.165,-1.503,
910994113,-0.762,-0.117,-1.029,
911032637,-0.555,-0.284,-0.696,
911071161,-0.373,0.012,-0.76,
911109685,-0.119,-0.025,-0.819,
911148209,0.183,-0.186,-1.121,
911186733,0.488,-0.403,-1.23,
911225257,0.794,-0.532,-1.442,
911263781,0.787,-0.558,-1.224,
911302305,0.404,-0.511,-0.938,
911340829,-0.467,-0.558,-0.885,
911379353,-1.385,-0.023,-0.905,
911417877,-1.31,0.302,-1.509,
911456401,-0.864,0.012,-1.514,
911494925,-0.617,-0.243,-0.997,
911533449,-0.417,-0.238,-0.724,
911571973,-0.096,-0.269,-0.72,
911610497,0.289,-0.4,-0.896,
911649021,0.579,-0.416,-1.196,
911687544,0.798,-0.429,-1.336,
911726068,0.841,-0.535,-1.364,
911764592,0.625,-0.696,-1.127,
911803116,-0.06,-0.806,-1.007,
911841640,-1.242,-0.399,-0.958,
911880164,-1.505,0.57,-1.229,
911918688,-1.028,0.537,-1.425,
911957212,-0.764,0.239,-1.171,
911995736,-0.645,-0.027,-0.784,
912034260,-0.331,-0.172,-0.732,
912072784,-0.071,-0.305,-0.886,
912111308,0.315,-0.586,-1.007,
912149832,0.611,-0.704,-1.128,
912188356,0.797,-0.754,-1.255,
912226879,0.745,-0.783,-1.081,
912265404,0.476,-0.8,-0.915,
912303928,-0.007,-0.966,-0.948,
912342452,-0.967,-0.785,-1.018,
912380975,-1.436,0.274,-1.335,
912419500,-1.081,0.517,-1.361,
912458023,-0.705,0.417,-1.326,
912496548,-0.493,0.403,-1.066,
912535072,-0.206,0.029,-0.777,
912573595,0.006,-0.381,-0.845,
912612120,0.088,-0.884,-1.135,
912650643,0.392,-1.275,-1.384,
912689167,0.105,-1.252,-1.241,
912727691,-0.368,-0.658,-1.106,
912766215,-0.636,0.167,-1.265,
912804739,-0.763,2.03,-1.377,
912843263,-0.616,1.221,-1.317,
912881787,-0.215,-0.16,-1.114,
912920311,-0.435,-0.968,-0.756,
912958835,-0.033,-1.624,-0.568,
912997359,0.177,-1.47,-1.093,
913035883,-0.033,-0.794,-1.256,
913074406,-0.162,-0.1,-1.365,
913112931,-0.317,1.178,-1.382,
913151454,-0.403,1.066,-0.978,
913189979,-0.34,0.014,-0.717,
913228502,-0.179,-0.855,-0.796,
913267026,0.204,-1.477,-0.954,
913305551,0.258,-1.362,-1.277,
913344075,-0.112,-0.857,-1.364,
913382599,-0.24,-0.141,-1.512,
913421122,-0.306,1.319,-1.514,
913459646,-0.551,1.278,-1.043,
913498171,-0.497,0.192,-0.65,
913536694,-0.185,-0.781,-0.681,
913575218,0.351,-1.484,-0.959,
913613742,0.468,-1.167,-1.562,
913652266,-0.016,-0.378,-1.641,
913690790,-0.307,0.29,-1.431,
913729314,-0.281,1.382,-1.124,
913767838,-0.31,1.463,-0.95,
913806362,-0.502,0.446,-0.942,
913844885,-0.146,-0.848,-0.831,
913883410,0.227,-1.47,-1.111,
913921934,0.311,-1.134,-1.292,
913960458,0.247,-0.037,-1.611,
913998981,-0.035,1.122,-1.463,
914037505,-0.165,1.657,-0.802,
914076030,-0.071,1.14,-0.76,
914114553,-0.176,0.227,-1.024,
914153078,0.117,-1.502,-0.878,
914191602,0.033,-1.148,-0.96,
914230126,-0.076,-0.371,-1.439,
914268650,-0.207,0.623,-1.737,
914307173,-0.1,2.151,-1.546,
914345698,-0.137,1.891,-0.939,
914384221,-0.288,0.813,-1.234,
914422746,-0.324,-0.729,-1.125,
914461270,0.183,-1.884,-0.805,
914499794,0.262,-0.918,-1.475,
914538318,-0.179,0.064,-1.481,
914576841,-0.1,1.69,-1.349,
914615365,-0.061,2.134,-0.907,
914653889,-0.148,0.768,-1.007,
914692413,-0.318,-0.357,-1.082,
914730937,0.125,-1.441,-1.239,
914769461,0.362,-0.891,-1.62,
914807985,0.071,0.266,-1.554,
914846509,0.088,0.999,-1.261,
914885033,-0.022,1.845,-0.689,
914923557,-0.052,1.234,-0.478,
914962081,-0.097,0.366,-0.829,
915000605,-0.053,-0.786,-0.808,
915039129,0.055,-1.606,-0.764,
915077653,-0.174,-0.766,-1.078,
915116177,-0.127,0.614,-1.701,
915154701,0.186,1.864,-1.898,
915193224,-0.153,1.603,-0.919,
915231749,-0.163,0.779,-0.741,
915270273,-0.426,0.277,-0.922,
915308797,-0.125,-0.843,-1.122,
915347320,0.417,-0.268,-1.624,
915385845,0.073,0.268,-1.431,
915424369,-0.116,0.159,-1.134,
915462893,-0.438,0.9,-0.964,
915501417,-0.091,1.969,-0.843,
915539940,-0.21,1.849,-0.466,
915578464,-0.407,0.957,-0.768,
915616989,-0.222,-0.321,-1.343,
915655512,0.135,-1.179,-1.816,
915694036,0.251,-0.359,-1.682,
915732561,-0.286,0.236,-1.037,
915771085,-0.297,1.33,-0.952,
915809608,0.036,2.103,-0.722,
915848133,-0.359,1.587,-0.709,
915886656,-0.279,0.031,-1.063,
915925180,0.176,-0.841,-1.155,
915963705,0.159,-1.012,-1.399,
916002228,0.032,-0.397,-1.216,
916040752,-0.259,0.006,-1.216,
916079276,-0.098,1.467,-1.547,
916117800,0.016,1.955,-1.11,
916156324,0.007,0.924,-1.106,
916194848,-0.524,-0.057,-1.364,
916233373,-0.182,-1.599,-0.655,
916271897,0.205,-1.467,-0.498,
916310420,-0.109,-0.578,-1.176,
916348944,-0.031,-0.027,-1.355,
916387468,0.392,1.508,-1.785,
916425992,0.232,1.698,-1.077,
916464516,-0.262,0.706,-1.113,
916503040,-0.274,-0.68,-1.226,
916541564,-0.213,-1.411,-1.071,
916580089,-0.076,-0.937,-0.977,
916618612,-0.006,-0.394,-1.079,
916657136,0.185,1.073,-1.563,
916695660,0.382,2.118,-1.276,
916734184,-0.127,0.835,-1.545,
916772708,-0.216,-1.068,-1.196,
916811232,-0.056,-1.68,-0.774,
916849756,-0.035,-0.878,-0.89,
916888280,-0.078,-0.167,-0.899,
916926804,0.076,1.147,-1.302,
916965328,0.256,2.025,-1.075,
917003852,-0.241,0.844,-1.194,
917042376,-0.163,-0.513,-0.964,
917080900,-0.28,-1.074,-1.044,
917119424,-0.174,-0.967,-0.915,
917157948,-0.051,-0.65,-1.084,
917196472,0.013,0.34,-1.607,
917234995,0.171,1.747,-1.269,
917273520,-0.19,1.508,-0.976,
917312044,-0.433,0.1,-1.212,
917350568,-0.216,-0.77,-0.906,
917389092,-0.059,-1.246,-0.753,
917427616,0.052,-1.223,-1.347,
917466139,-0.149,-0.05,-1.947,
917504664,-0.344,0.716,-1.645,
917543187,-0.209,0.444,-1.13,
917581712,-0.092,0.198,-1.161,
917620236,-0.155,-0.135,-0.689,
917658760,0.178,-0.278,-0.274,
917697283,0.481,-0.546,-0.134,
917735808,0.542,-0.772,-0.172,
917774331,0.535,-0.999,-0.071,
917812856,0.604,-1.085,-0.114,
917851380,0.602,-1.03,-0.278,
917889904,0.311,-0.755,-0.53,
917928429,0.35,-0.207,-0.674,
917966952,0.184,0.445,-0.942,
918005475,0.237,0.423,-0.854,
918043999,0.182,0.46,-0.802,
918082523,-0.082,0.699,-0.619,
918121047,-0.023,0.65,-0.708,
918159572,-0.146,0.819,-0.582,
918198095,-0.236,1.025,-0.818,
918236620,-0.186,1.205,-0.812,
918275143,-0.238,1.266,-0.943,
918313667,-0.112,1.012,-1.115,
918352192,-0.144,0.912,-0.83,
918390716,0.013,0.781,-0.599,
918429239,0.102,0.614,-0.259,
918467763,0.452,-0.162,-0.242,
918506287,0.516,-0.312,-0.341,
918544811,0.347,-0.329,-0.077,
918583336,0.378,-0.827,0.116,
918621859,0.38,-1.144,0.235,
918660384,0.424,-1.344,0.355,
918698908,0.513,-1.569,0.345,
918737432,0.577,-1.552,0.071,
918775955,0.536,-1.321,-0.32,
918814479,0.22,-1.055,-0.205,
918853004,0.34,-0.673,-0.133,
918891528,0.235,-0.343,-0.799,
918930052,0.446,-0.332,-0.46,
918968575,0.398,-0.189,-0.258,
919007099,0.233,0.06,-0.218,
919045623,0.045,0.188,-0.32,
919084147,-0.157,0.312,-0.55,
919122672,-0.502,0.557,-0.851,
919161196,-0.742,1.068,-1.62,
919199719,-0.776,1.011,-1.698,
919238243,-0.696,0.68,-1.734,
919276767,-0.52,0.667,-1.714,
919315291,-0.565,0.786,-1.277,
919353815,-0.436,0.598,-0.594,
919392340,-0.091,0.622,-0.105,
919430863,0.218,0.237,0.062,
919469387,0.387,-0.12,0.214,
919507911,0.497,-0.456,0.434,
919546435,0.539,-0.49,0.742,
919584959,0.513,-1.009,0.903,
919623483,0.484,-1.713,1.634,
919662007,0.426,-1.161,0.794,
919700531,0.479,-0.847,0.37,
919739055,0.454,-0.768,0.089,
919777579,0.487,-0.728,-0.258,
919816103,0.456,-0.34,-0.528,
919854627,0.443,0.065,-0.583,
919893151,0.37,0.233,-0.444,
919931675,0.251,0.514,-0.359,
919970199,0.229,0.636,-0.447,
920008723,0.026,0.573,-0.165,
920047247,-0.081,0.757,-0.145,
920085771,-0.365,0.804,-0.441,
920124295,-0.454,1.244,-0.989,
920162819,-0.497,1.472,-1.365,
920201343,-0.555,1.469,-0.949,
920239867,-0.51,1.632,-0.684,
920278391,-0.362,1.45,-0.474,
920316916,-0.293,0.933,0.047,
920355439,0.08,0.739,0.156,
920393963,0.086,0.558,0.055,
920432487,0.41,0.447,-0.168,
920471011,0.434,0.194,-0.139,
920509535,0.576,-0.024,-0.218,
920548059,0.494,-0.444,-0.322,
920586583,0.519,-0.394,-0.882,
920625107,0.398,-0.529,-0.532,
920663631,0.365,-1.386,-0.734,
920702155,0.447,-1.954,-1.249,
920740680,0.449,-1.318,-0.951,
920779203,0.418,-0.956,-0.625,
920817727,0.373,-0.703,-0.404,
920856251,0.416,-0.225,-0.209,
920894776,0.541,0.135,0.073,
920933299,0.461,0.261,0.283,
920971823,0.505,0.269,0.352,
921010347,0.354,0.176,0.288,
921048871,0.081,0.295,0.538,
921087396,0.015,0.524,0.53,
921125919,-0.2,0.915,0.536,
921164443,-0.241,1.443,0.661,
921202967,-0.486,1.545,1.258,
921241491,-0.568,1.422,1.116,
921280015,-0.424,1.505,0.92,
921318539,-0.304,1.542,0.814,
921357064,-0.332,1.335,0.749,
921395587,-0.29,0.947,0.585,
921434111,-0.078,0.785,0.404,
921472636,0.063,0.696,0.219,
921511160,0.048,0.493,0.315,
921549683,0.11,0.247,0.286,
921588207,0.059,0.04,0.155,
921626732,-0.285,-0.18,0.5,
921665255,-0.479,-0.902,0.388,
921703779,-0.641,-1.92,0.349,
921742304,-0.645,-2.774,0.377,
921780828,-0.475,-2.465,0.465,
921819351,-0.367,-1.689,0.342,
921857876,-0.298,-1.336,0.371,
921896399,-0.227,-1.058,0.405,
921934923,0.049,-0.727,0.451,
921973447,0.001,-0.355,0.3,
922011972,0.175,0.047,0.15,
922050496,0.328,0.283,0.061,
922089020,0.187,0.393,0.203,
922127543,0.04,0.389,0.106,
922166067,-0.044,0.391,-0.408,
922204592,-0.223,0.401,-0.971,
922243115,-0.087,0.298,-1.585,
922281639,-0.325,-0.036,-2.427,
922320163,-0.346,0.223,-2.562,
922358687,-0.198,0.596,-2.407,
922397212,-0.291,0.43,-2.227,
922435735,-0.198,0.148,-1.92,
922474259,-0.291,0.204,-1.262,
922512783,-0.237,-0.027,-0.527,
922551307,0.026,-0.004,-0.154,
922589831,0.266,0.088,-0.013,
922628355,0.174,0.199,0.304,
922666879,0.156,0.33,0.563,
922705403,0.139,0.377,0.704,
922743927,-0.011,0.224,0.76,
922782451,-0.275,-0.379,0.901,
922820975,-0.602,-1.521,1.097,
922859499,-0.68,-2.448,1.183,
922898023,-0.297,-2.1,0.836,
922936547,-0.17,-1.433,0.516,
922975071,-0.12,-1.006,0.561,
923013594,-0.012,-0.766,0.602,
923052119,-0.005,-0.624,0.575,
923090643,-0.013,-0.22,0.436,
923129167,-0.06,0.126,0.076,
923167690,-0.096,0.292,-0.192,
923206214,-0.098,0.282,-0.424,
923244738,-0.116,0.388,-1.011,
923283263,-0.04,0.652,-1.536,
923321786,-0.256,0.473,-1.734,
923360311,-0.438,0.502,-2.033,
923398835,-0.164,0.89,-1.494,
923437358,-0.393,1.143,-1.731,
923475882,-0.495,0.769,-1.169,
923514407,-0.152,0.679,-0.701,
923552930,-0.088,0.442,-0.87,
923591454,-0.099,0.3,-0.343,
923629978,0.243,-0.337,-0.279,
923668502,0.467,-0.499,-0.396,
923707026,0.35,-0.411,-0.995,
923745550,0.229,-0.542,-1.174,
923784074,-0.148,-0.091,-1.376,
923822598,-0.262,0.603,-1.468,
923861122,-0.182,1.033,-1.334,
923899646,-0.073,1.144,-1.242,
923938170,0.039,0.914,-1.1,
923976693,-0.127,0.674,-0.925,
924015218,-0.089,0.145,-0.982,
924053742,-0.125,-0.584,-1.093,
924092265,0.182,-0.958,-1.255,
924130789,0.149,-0.726,-1.353,
924169313,-0.116,-0.411,-1.26,
924207837,-0.305,0.191,-1.433,
924246362,-0.243,0.842,-1.539,
924284885,-0.247,1.313,-1.242,
924323410,-0.219,0.827,-1.092,
924361933,-0.395,0.292,-1.009,
924400457,-0.251,-0.662,-0.852,
924438981,0.229,-1.219,-0.861,
924477505,0.635,-0.938,-1.471,
924516029,0.238,-0.612,-1.414,
924554553,0.016,-0.312,-1.11,
924593077,-0.065,0.242,-1.302,
924631601,-0.061,0.68,-1.147,
924670125,-0.372,1.018,-1.079,
924708648,-0.397,1.045,-0.669,
924747172,-0.233,0.707,-0.718,
924785696,-0.091,0.067,-0.855,
924824221,0.147,-0.632,-1.012,
924862744,0.348,-0.711,-0.999,
924901268,0.395,-0.081,-1.328,
924939792,0.29,0.366,-1.428,
924978316,0.195,0.976,-1.123,
925016840,-0.015,1.111,-0.705,
925055364,0.025,0.316,-0.663,
925093888,0.145,-0.201,-0.771,
925132412,0.258,-0.609,-0.925,
925170936,0.052,-0.815,-1.029,
925209460,-0.016,-0.143,-1.27,
925247984,0.027,0.855,-1.472,
925286507,-0.079,1.368,-1.082,
925325031,-0.038,1.146,-1.09,
925363556,-0.136,0.369,-1.219,
925402080,-0.199,-0.517,-1.08,
925440603,0.2,-1.072,-1.093,
925479127,0.328,-0.828,-1.227,
925517651,0.019,-0.461,-1.05,
925556175,-0.046,0.101,-1.124,
925594699,-0.037,1.166,-1.224,
925633223,-0.014,1.255,-1.129,
925671747,0.05,0.709,-1.203,
925710271,-0.07,0.067,-1.076,
925748795,-0.11,-0.73,-0.868,
925787319,0.375,-1.007,-0.977,
925825843,0.227,-0.535,-1.056,
925864367,0.313,-0.138,-1.077,
925902890,0.005,0.531,-1.03,
925941414,0.311,0.501,-1.393,
925979938,0.352,0.242,-1.419,
926018463,0.137,-0.262,-0.897,
926056987,0.387,-0.32,-0.983,
926095510,0.455,-0.299,-1.214,
926134034,0.429,-0.436,-0.717,
926172558,0.263,-0.343,-0.304,
926211082,0.018,-0.34,0.06,
926249606,-0.214,-0.317,-0.354,
926288130,-0.255,-0.168,-1.226,
926326654,-0.29,0.273,-1.905,
926365178,-0.245,0.366,-2.42,
926403702,-0.404,-0.027,-1.983,
926442225,-0.339,-0.125,-1.665,
926480750,-0.391,-0.048,-1.267,
926519273,-0.226,-0.232,-0.487,
926557797,0.119,-0.051,0.102,
926596322,0.489,-0.021,0.079,
926634845,0.619,-0.075,-0.018,
926673370,0.307,-0.188,0.271,
926711893,-0.258,-0.304,-0.175,
926750417,-0.525,-0.093,-1.477,
926788941,-0.1,0.554,-2.718,
926827465,0.032,0.48,-2.893,
926865989,-0.281,0.164,-2.212,
926904513,-0.299,-0.272,-1.413,
926943037,-0.134,-0.387,-0.54,
926981561,0.187,-0.093,0.133,
927020084,0.428,0.135,0.465,
927058609,0.37,-0.008,0.587,
927097133,-0.178,-0.021,0.221,
927135656,-0.546,-0.35,-0.768,
927174180,-0.389,-0.187,-2.203,
927212704,-0.08,0.223,-2.802,
927251229,-0.325,0.375,-2.434,
927289752,-0.565,0.261,-1.568,
927328276,-0.455,-0.198,-0.893,
927366800,-0.069,-0.845,-0.348,
927405324,0.259,-1.359,0.137,
927443848,0.021,-1.121,-0.173,
927482372,-0.473,-0.904,-1.134,
927520896,-0.631,0.125,-2.257,
927559419,-0.512,1.008,-2.431,
927597944,-0.79,1.455,-0.986,
927636467,-0.975,0.833,-0.938,
927674991,-0.879,-0.453,-0.922,
927713515,-0.469,-1.74,-0.797,
927752039,-0.05,-2.362,-1.057,
927790563,-0.432,-1.102,-1.046,
927829087,-0.457,-0.217,-1.3,
927867611,-0.365,0.463,-1.652,
927906135,-0.357,1.375,-1.344,
927944659,-0.557,0.947,-0.762,
927983182,-0.475,-0.294,-0.728,
928021707,-0.14,-1.391,-0.782,
928060230,-0.081,-1.756,-0.937,
928098755,-0.234,-1.112,-1.089,
928137278,-0.288,-0.498,-1.197,
928175802,-0.171,0.236,-1.627,
928214326,-0.192,1.289,-1.642,
928252850,-0.477,0.795,-0.999,
928291374,-0.438,-0.29,-0.86,
928329898,-0.282,-1.377,-0.451,
928368421,-0.136,-1.755,-0.403,
928406946,-0.498,-1.16,-0.554,
928445469,-0.472,-0.848,-1.19,
928483993,-0.322,-0.102,-2.279,
928522517,-0.421,0.689,-1.976,
928561041,-0.676,0.846,-1.273,
928599565,-0.659,-0.005,-1.043,
928638089,-0.511,-1.115,-0.651,
928676613,0.022,-1.618,-0.071,
928715137,-0.012,-1.389,-0.39,
928753661,-0.098,-0.797,-0.867,
928792185,-0.235,-0.645,-1.047,
928830708,-0.318,-0.153,-1.464,
928869233,-0.379,0.614,-1.629,
928907757,-0.508,0.763,-1.349,
928946280,-0.486,-0.096,-0.936,
928984804,-0.263,-1.085,-0.658,
929023328,0.07,-1.573,-0.998,
929061852,-0.048,-1.191,-1.186,
929100376,-0.387,-0.529,-0.995,
929138900,-0.288,0.685,-1.496,
929177424,-0.388,2.084,-1.442,
929215948,-0.611,0.435,-1.221,
929254472,-0.263,-1.052,-0.694,
929292996,0.376,-1.822,-0.031,
929331520,0.31,-0.991,-0.12,
929370043,0.091,-0.839,-0.73,
929408567,0.002,-0.732,-1.394,
929447091,-0.084,-0.792,-1.36,
929485615,-0.217,-0.633,-1.484,
929524139,-0.22,-0.649,-1.381,
929562663,-0.067,-1.027,-1.028,
929601187,0.058,-0.973,-0.439,
929639711,0.305,-0.695,-0.444,
929678235,0.414,-0.54,-0.137,
929716758,0.552,-0.506,-0.26,
929755282,0.513,-0.36,-0.157,
929793807,0.508,-0.265,-0.07,
929832330,0.254,-0.176,0.349,
929870854,0.345,0.102,0.871,
929909378,0.234,0.187,1.117,
929947902,0.205,0.086,1.497,
929986426,0.195,0.219,1.66,
930024950,0.092,0.209,1.611,
930063474,0.094,0.27,1.773,
930101998,0.112,0.204,1.583,
930140522,0.209,0.115,0.883,
930179045,0.264,-0.057,0.439,
930217569,0.083,0.257,0.146,
930256093,0.139,0.211,-0.125,
930294617,-0.16,0.095,-0.538,
930333141,-0.135,-0.187,-0.64,
930371665,-0.242,-0.526,-0.658,
930410189,-0.571,-0.783,-1.029,
930448713,-0.712,-1.003,-1.841,
930487237,-0.78,-0.92,-2.074,
930525760,-0.739,-0.55,-1.393,
930564284,-0.637,0.03,-1.156,
930602808,-0.557,-0.285,-1.074,
930641332,-0.375,-0.451,-0.969,
930679856,-0.055,-0.717,-0.762,
930718380,0.274,-0.867,-0.496,
930756904,0.266,-0.963,-0.558,
930795428,0.098,-0.815,-0.532,
930833951,-0.058,-0.553,-0.631,
930872476,-0.4,-0.319,-1.341,
930911000,-0.54,0.268,-1.827,
930949524,-0.507,0.066,-1.147,
930988047,-0.429,-0.38,-0.72,
931026572,-0.36,-0.5,-0.681,
