#Format version: 1.0
time[us],accX[g],accY[g],accZ[g],
426307601,0.027,-0.006,-1.019,
426346124,0.027,-0.006,-1.018,
426384648,0.027,-0.006,-1.018,
426423172,0.027,-0.006,-1.019,
426461696,0.027,-0.006,-1.019,
426500220,0.027,-0.006,-1.019,
426538743,0.027,-0.006,-1.019,
426577267,0.027,-0.006,-1.019,
426615791,0.026,-0.007,-1.019,
426654314,0.027,-0.006,-1.019,
426692838,0.027,-0.006,-1.019,
426731362,0.027,-0.006,-1.019,
426769886,0.027,-0.007,-1.018,
426808409,0.026,-0.006,-1.02,
426846932,0.027,-0.007,-1.018,
426885456,0.027,-0.006,-1.019,
426923980,0.027,-0.006,-1.018,
426962504,0.027,-0.006,-1.019,
427001028,0.027,-0.007,-1.018,
427039551,0.027,-0.006,-1.019,
427078075,0.027,-0.006,-1.018,
427116599,0.027,-0.006,-1.019,
427155122,0.027,-0.006,-1.019,
427193646,0.027,-0.006,-1.019,
427232170,0.027,-0.006,-1.019,
427270693,0.027,-0.006,-1.019,
427309217,0.027,-0.006,-1.019,
427347741,0.027,-0.006,-1.018,
427386265,0.027,-0.006,-1.019,
427424788,0.027,-0.006,-1.018,
427463312,0.027,-0.006,-1.019,
427501836,0.028,-0.006,-1.018,
427540360,0.027,-0.006,-1.019,
427578883,0.027,-0.006,-1.019,
427617407,0.027,-0.006,-1.019,
427655931,0.027,-0.006,-1.019,
427694454,0.027,-0.007,-1.019,
427732978,0.027,-0.007,-1.018,
427771501,0.027,-0.006,-1.019,
427810025,0.027,-0.006,-1.019,
427848549,0.027,-0.006,-1.019,
427887073,0.027,-0.006,-1.019,
427925596,0.027,-0.007,-1.019,
427964120,0.027,-0.006,-1.019,
428002644,0.027,-0.007,-1.018,
428041168,0.027,-0.006,-1.019,
428079691,0.026,-0.006,-1.019,
428118215,0.027,-0.006,-1.018,
428156738,0.027,-0.006,-1.019,
428195262,0.027,-0.006,-1.019,
428233786,0.027,-0.007,-1.018,
428272310,0.027,-0.006,-1.019,
428310833,0.027,-0.006,-1.018,
428349358,0.027,-0.007,-1.019,
428387881,0.027,-0.007,-1.019,
428426405,0.027,-0.006,-1.019,
428464928,0.027,-0.006,-1.019,
428503452,0.027,-0.006,-1.018,
428541976,0.027,-0.007,-1.019,
428580499,0.027,-0.006,-1.018,
428619023,0.027,-0.006,-1.018,
428657547,0.027,-0.007,-1.018,
428696070,0.027,-0.006,-1.019,
428734594,0.027,-0.007,-1.019,
428773118,0.027,-0.006,-1.019,
428811642,0.027,-0.006,-1.019,
428850166,0.027,-0.006,-1.019,
428888689,0.027,-0.007,-1.019,
428927212,0.027,-0.006,-1.018,
428965737,0.027,-0.007,-1.019,
429004260,0.027,-0.007,-1.019,
429042784,0.027,-0.007,-1.019,
429081307,0.027,-0.007,-1.018,
429119831,0.027,-0.006,-1.019,
429158355,0.027,-0.006,-1.018,
429196879,0.027,-0.007,-1.019,
429235402,0.027,-0.006,-1.019,
429273926,0.027,-0.007,-1.019,
429312450,0.027,-0.006,-1.019,
429350974,0.027,-0.007,-1.019,
429389497,0.027,-0.006,-1.019,
429428021,0.027,-0.007,-1.019,
429466545,0.027,-0.006,-1.019,
429505068,0.027,-0.006,-1.019,
429543592,0.028,-0.007,-1.018,
429582116,0.027,-0.007,-1.019,
429620640,0.027,-0.006,-1.019,
429659163,0.027,-0.006,-1.018,
429697687,0.027,-0.006,-1.02,
429736211,0.027,-0.007,-1.018,
429774734,0.027,-0.006,-1.019,
429813258,0.027,-0.007,-1.018,
429851781,0.027,-0.007,-1.019,
429890305,0.026,-0.007,-1.018,
429928829,0.027,-0.006,-1.019,
429967353,0.027,-0.007,-1.018,
430005877,0.027,-0.006,-1.019,
430044401,0.027,-0.006,-1.019,
430082924,0.027,-0.005,-1.019,
430121448,0.027,-0.006,-1.019,
430159971,0.027,-0.006,-1.018,
430198495,0.027,-0.006,-1.018,
430237019,0.027,-0.006,-1.019,
430275542,0.027,-0.006,-1.019,
430314066,0.027,-0.007,-1.019,
430352590,0.027,-0.006,-1.019,
