#Format version: 1.0
time[us],accX[g],accY[g],accZ[g],
782770903,-1.169,-0.263,-1.224,
782809428,-0.776,-0.772,-0.612,
782847954,-0.509,-0.103,-1.144,
782886479,0.155,-0.284,-1.469,
782925005,0.112,-0.377,-0.848,
782963529,-0.023,0.091,-1.017,
783002055,0.593,-0.227,0.039,
783040580,0.987,-1.074,-0.288,
783079105,0.283,-0.734,0.109,
783117631,0.467,-0.294,0.501,
783156156,0.357,-0.446,0.623,
783194681,0.281,0.027,0.495,
783233206,0.276,0.202,0.848,
783271732,0.206,0.505,1.193,
783310257,0.404,0.445,1.923,
783348782,0.465,-0.386,1.625,
783387307,-0.121,-0.067,1.371,
783425832,-0.247,0.153,-0.719,
783464358,0.511,0.871,-0.12,
783502883,-0.094,0.435,-1.002,
783541408,-0.112,0.811,-0.475,
783579933,-0.254,0.667,-0.636,
783618458,0.234,0.654,-0.187,
783656984,0.014,1.009,-0.25,
783695509,0.588,1.129,0.966,
783734034,0.12,1.168,0.247,
783772560,0.146,0.368,0.937,
783811085,-0.035,0.064,0.991,
783849611,0.001,-0.163,0.964,
783888136,0.206,-0.019,1.25,
783926661,0.528,-0.28,1.384,
783965186,0.33,-0.402,1.337,
784003712,0.893,-0.866,1.306,
784042237,-0.01,-0.867,-0.201,
784080762,0.289,-0.132,0.874,
784119287,-0.032,-1.019,-0.68,
784157812,-0.17,-0.428,-0.6,
784196338,-0.417,0.017,-0.636,
784234863,-0.112,-0.087,-0.898,
784273388,-0.386,0.637,-1.229,
784311914,-0.495,0.24,-0.575,
784350439,0.163,0.492,-1.076,
784388964,-0.139,0.463,-1.008,
784427489,0.139,0.78,-0.504,
784466015,0.342,1.219,-0.157,
784504540,-0.165,0.71,-0.662,
784543066,0.105,1.213,0.46,
784581591,0.349,1.218,-0.254,
784620116,0.419,0.995,-0.316,
784658641,0.116,0.77,-0.91,
784697166,-0.041,0.877,-0.955,
784735692,0.081,-0.373,-1.049,
784774217,0.258,0.118,0.097,
784812742,0.249,-0.538,1.073,
784851267,0.333,0.09,1.444,
784889792,0.101,0.79,1.037,
784928318,0.369,-0.209,1.155,
784966843,0.313,0.382,1.188,
785005368,0.272,1.012,0.462,
785043894,0.691,1.22,0.562,
785082419,0.235,1.179,-0.213,
785120944,-0.146,0.587,-1.088,
785159469,-0.232,0.283,-1,
785197995,-0.096,0.106,-1.066,
785236520,-0.085,0.517,-0.92,
785275045,0.081,-0.321,-1.13,
785313571,-0.568,-0.017,-0.648,
785352096,-0.211,-0.295,-1.187,
785390621,0.008,0.016,-0.718,
785429146,0.013,-0.269,-0.113,
785467672,0.086,-0.395,0.488,
785506197,0.489,-0.335,0.55,
785544722,0.322,-0.368,0.588,
785583247,1.833,-1.652,0.558,
785621773,0.399,0.213,1.039,
785660298,-0.469,-0.391,1.873,
785698823,-0.268,-0.479,1.608,
785737348,-0.235,0.087,1.029,
785775874,0.667,-1.012,0.829,
785814399,-0.179,0.08,0.557,
785852925,-0.989,-0.606,0.797,
785891450,-0.588,0.499,2.172,
785929975,-0.733,0.37,2.104,
785968500,-0.589,1.534,1.442,
786007025,-1.408,1.741,0.674,
786045551,-2.023,0.68,0.32,
786084076,-1.275,0.357,0.702,
786122601,-1.278,-0.578,0.193,
786161127,-0.554,-0.763,0.283,
786199652,-0.277,-0.899,-0.66,
786238177,-0.594,-1.107,-2.147,
786276702,-1.434,-1.023,-2.655,
786315228,-1.703,-1.263,-2.211,
786353753,-1.475,-0.683,-1.913,
786392279,-0.986,-0.108,-0.646,
786430804,-0.833,0.07,0.768,
786469329,-0.192,0.092,0.807,
786507854,-0.127,0.088,1.031,
786546380,-0.339,-0.078,0.074,
786584905,-1.037,-0.594,-0.166,
786623430,-1.265,0.021,-0.305,
786661955,-1.002,0.142,0.083,
786700481,-1.403,0.206,0.078,
786739006,-1.766,0.276,0.035,
786777531,-2.627,-0.307,0.196,
786816057,-2.998,-0.641,0.518,
786854582,-2.43,-0.852,1.169,
786893107,-1.982,-0.734,1.776,
786931633,-1.852,0.646,1.317,
786970158,-2.066,0.412,0.09,
787008683,-2.073,-0.633,-0.432,
787047209,-2.145,-1.302,-1.559,
787085734,-0.821,-0.522,-2.104,
787124259,-0.894,0.908,-2.53,
787162784,-1.134,1.703,-1.918,
787201310,-1.59,2.185,-0.254,
787239835,-3.614,0.617,0.342,
787278360,-2.043,-2.408,0.894,
787316885,-0.043,-0.499,0.256,
787355411,-0.81,-0.656,-0.328,
787393936,-1.283,-1.37,-0.22,
787432462,-1.875,-2.534,-0.523,
787470987,-2.24,-2.809,-0.789,
787509512,-1.78,-2.813,-0.184,
787548037,-0.923,-2.586,0.403,
787586562,-1.537,-1.608,0.881,
787625088,-1.788,0.998,0.945,
787663613,-1.077,0.992,1.054,
787702138,-1.077,0.295,1.51,
787740664,-0.203,0.284,1.475,
787779189,-0.582,0.031,1.914,
787817714,-0.862,-0.29,1.724,
787856240,-2.141,-1.087,-0.238,
787894765,-2.463,-0.579,-1.092,
787933290,-2.844,0.161,-2.883,
787971816,-2.909,-0.15,-2.477,
788010341,-3.083,0.558,-2.715,
788048866,-2.204,-0.234,-2.497,
788087391,-1.629,-0.521,-1.752,
788125917,-1.341,-1.097,-0.885,
788164443,-1.307,-0.489,-0.02,
788202968,-1.134,0.25,0.786,
788241493,-1.231,0.852,1.637,
788280018,-1.145,0.823,1.998,
788318543,-0.816,-0.327,2.168,
788357069,-1.494,-0.656,0.708,
788395594,-2.263,-0.753,-1.615,
788434119,-2.179,0.469,-3.068,
788472645,-1.476,0.768,-2.751,
788511170,-2.316,0.597,-2.202,
788549695,-0.823,1.107,-3.64,
788588220,-1.117,0.267,-3.781,
788626746,0.657,-0.708,-3.122,
788665271,0.065,-0.833,-2.943,
788703797,-1.563,-0.489,-1.917,
788742322,-0.942,0.041,-0.737,
788780847,-1.832,0.744,-0.116,
788819372,-1.315,0.553,0.187,
788857897,-0.652,0.007,0.891,
788896423,-0.31,-0.69,1.247,
788934949,-1.396,-0.563,0.276,
788973474,-1.46,-0.424,-0.1,
789011999,-0.536,-0.62,0.362,
789050524,-0.371,-0.312,2.061,
789089050,-0.444,-0.137,1.876,
789127575,-0.764,-0.512,0.929,
789166100,-0.506,-0.683,1.31,
789204625,0.05,-0.419,1.947,
789243151,-0.092,-0.541,1.862,
789281676,-0.339,-0.494,0.965,
789320201,-0.448,-0.297,0.324,
789358727,-0.048,-0.193,0.61,
789397251,-0.246,0.082,0.588,
789435777,-0.605,-0.216,0.15,
789474302,-0.771,-0.341,-0.166,
789512828,-0.088,-0.013,0.042,
789551353,-0.033,0.901,-0.763,
789589878,0.158,0.509,-0.355,
789628404,0.379,0.543,-0.184,
789666929,0.739,0.532,-0.717,
789705454,-0.321,0.062,-1.535,
789743980,0.024,0.879,-1.663,
789782505,0.186,0.575,-1.461,
789821030,-1.001,0.41,-1.167,
789859556,-0.7,-0.134,-0.329,
789898081,-0.994,0.183,-0.824,
789936606,-0.611,0.365,0.16,
789975131,-0.49,0.005,-0.254,
790013657,-0.764,0.272,0.094,
790052182,-0.619,0.019,0.401,
790090708,-0.609,-0.034,-0.085,
790129232,-1.027,0.054,-0.073,
790167758,-1.506,0.154,0.015,
790206283,-1.246,-0.286,-1.819,
790244809,-1.47,0.539,-2.268,
790283334,-1.115,1.411,-1.04,
790321859,-0.555,1.464,-0.741,
790360385,0,0.801,-0.006,
790398910,-0.14,1.25,-0.489,
790437435,-0.438,-0.099,-0.343,
790475961,-0.195,0.317,-0.114,
790514486,-0.073,0.742,-0.892,
790553011,-1.329,0.081,-0.247,
790591537,-1.964,0.042,1.554,
790630062,-0.909,-0.623,1.676,
790668587,-0.75,-0.556,1.607,
790707113,-0.654,-1.441,0.516,
790745638,0.338,-2.333,-0.357,
790784164,0.03,-1.782,-0.121,
790822688,-0.681,-1.267,0.032,
790861214,-0.659,-0.899,-0.184,
790899739,-0.608,-0.335,-0.05,
790938265,-0.801,0.212,0.105,
790976790,-1.236,1.017,0.595,
791015315,-0.856,2.396,-0.211,
791053841,-0.762,2.09,-1.479,
791092366,-1.276,2.394,-1.963,
791130891,-2.347,2.024,-1.07,
791169416,-3.563,0.545,-0.343,
791207942,-3.293,-0.673,1.137,
791246467,-2.073,-0.934,1.685,
791284993,-1.224,-0.849,0.659,
791323518,-1.505,-0.794,1.07,
791362043,-1.365,-1.508,1.226,
791400569,-1.001,-1.922,0.266,
791439094,-1.252,-1.589,-0.103,
791477620,-0.882,-1.292,-0.082,
791516145,-0.524,-0.782,0.044,
791554670,-0.081,0.692,-0.04,
791593195,0.62,1.32,-1.046,
791631721,1.01,0.262,-1.806,
791670246,1.004,0.074,-1.444,
791708772,-0.733,0.357,0.84,
791747297,0.777,0.247,0.499,
791785822,0.333,0.251,0.262,
791824348,0.212,0.777,-0.274,
791862873,0.387,0.599,-0.123,
791901398,-0.01,1.118,-0.096,
791939924,-0.075,1.145,-0.071,
791978448,0.362,1.16,-0.198,
792016974,-0.134,1.102,-0.986,
792055500,-0.125,0.069,-0.751,
792094025,0.176,-0.236,-1.426,
792132550,0.781,-0.896,-1.334,
792171076,0.676,-1.411,-0.13,
792209601,1.118,-1.242,-0.539,
792248126,0.442,-1.093,-1.311,
792286651,0.295,0.506,-0.395,
792325177,0.567,-0.254,-0.059,
792363702,0.219,-0.116,0.35,
792402228,0.457,-0.417,0.211,
792440753,0.316,-0.087,0.995,
792479278,0.265,0.965,0.989,
792517803,-0.141,0.828,1.369,
792556329,-0.047,0.611,0.711,
792594854,0.073,1.622,-0.077,
792633380,-0.08,0.805,0.574,
792671905,-0.699,1.077,-1.27,
792710430,0.224,0.437,-2.115,
792748955,1.346,-0.409,-0.826,
792787481,0.175,0.472,-1.258,
792826006,0.384,0.111,-1.086,
792864531,0.157,0.535,-1.193,
792903057,-0.35,0.986,-1.06,
792941582,-0.305,1.428,-1.246,
792980107,-0.382,1.482,-0.261,
793018632,0.132,1.545,-0.413,
793057158,-0.015,1.146,0.11,
793095683,-0.334,0.622,-1.027,
793134209,0.23,-0.494,-1.469,
793172734,0.57,-0.574,-0.201,
793211260,2.038,-0.824,-0.019,
793249784,0.67,-0.083,-0.323,
793288310,1.077,0.616,-0.378,
793326835,1.22,0.932,0.059,
793365361,0.909,1.637,-0.615,
793403886,1.001,1.863,-0.883,
793442411,0.994,-0.308,-1.757,
793480937,0.188,-0.025,-0.649,
793519462,0.39,-0.952,-0.11,
793557987,0.196,-0.992,-0.255,
793596512,0.254,0.172,0.396,
793635038,0.811,-1.4,0.837,
793673563,0.801,-1.074,0.174,
793712089,0.725,-0.675,0.525,
793750614,-0.27,-1.024,0.139,
793789139,-0.525,-1.494,-0.093,
793827665,-1.637,-1.079,-0.312,
793866191,-1.708,-0.131,-2.027,
793904716,-1.383,-0.092,-1.552,
793943241,-1.585,-0.466,-1.897,
793981766,-2.08,-0.605,-1.937,
794020292,-2.533,0.674,0.116,
794058817,-1.084,1.745,0.479,
794097343,-0.401,1.309,-0.317,
794135868,0.031,0.972,-0.386,
794174393,-0.345,0.064,-0.15,
794212918,-0.674,0.781,-0.383,
794251443,-0.711,1.434,-1.424,
794289969,0.089,1.116,-0.761,
794328495,0.056,1.194,-1.271,
794367019,-0.136,0.974,-1.673,
794405545,0.13,0.602,-1.283,
794444070,0.007,0.567,-1.168,
794482596,1.052,0.492,-0.838,
794521121,1.416,0.077,-0.706,
794559646,1.117,0.671,-0.717,
794598171,0.746,0.659,-0.698,
794636697,0.187,0.97,-0.838,
794675222,-1.058,1.289,-0.71,
794713747,-1.083,0.613,-0.052,
794752273,-0.683,0.073,-0.246,
794790798,-1.257,-1.171,0.843,
794829323,-1.57,-1.503,0.336,
794867849,-0.588,-0.674,0.212,
794906374,-0.699,-1.229,-0.664,
794944900,-0.755,-0.704,-0.66,
794983425,-0.825,-0.709,0.11,
795021950,-0.776,-0.624,-0.45,
795060475,-0.392,-1.363,-0.103,
795099001,-0.064,-0.827,0.632,
795137527,0.086,-0.199,0.871,
795176051,-0.284,0.479,0.459,
795214577,-0.32,1.592,0.823,
795253102,-0.343,0.955,0.498,
795291627,-0.475,0.858,0.347,
795330153,-1.045,0.625,0.397,
795368678,-1.17,0.641,0.758,
795407204,-0.946,0.76,0.573,
795445729,-1.342,0.323,1.092,
795484254,-0.635,0.256,1.103,
795522780,0.565,-0.153,0.909,
795561305,0.667,0.377,1.523,
795599831,0.54,0.038,1.035,
795638356,-0.057,0.366,0.781,
795676881,0.481,0.18,0.339,
795715407,0.366,-0.352,0.461,
795753931,0.488,0.232,1.068,
795792457,-0.076,-0.045,0.605,
795830983,-0.46,-0.01,0.233,
795869508,-1.963,1.618,0.182,
795908033,-0.645,0.597,0.36,
795946558,-0.307,1.607,-0.666,
795985084,-0.367,1.716,-0.484,
796023610,-0.184,1.746,-0.246,
796062135,-0.357,1.862,-0.449,
796100660,-0.267,1.55,-0.54,
796139185,-0.441,1.237,0.009,
796177711,-0.727,0.504,-0.528,
796216236,-1.336,0.048,-0.247,
796254762,-1.542,-1.02,-0.209,
796293287,-0.721,-1.595,0.177,
796331812,-0.238,-0.973,0.505,
796370338,-1.43,-0.994,-1.238,
796408863,-0.43,-1.146,-1.994,
796447388,-0.026,-0.183,-2.146,
796485913,-0.18,-0.471,-1.471,
796524439,0.219,-0.418,-0.813,
796562964,0.351,0.18,-0.296,
796601490,0.366,-0.227,-0.134,
796640015,0.342,-0.221,-0.384,
796678540,0.571,-0.518,0.008,
796717066,0.442,0.659,0.307,
796755591,-1.839,0.05,1.141,
796794117,-0.687,-0.59,1.459,
796832642,-0.588,-0.328,0.82,
796871168,-0.088,0.339,1.138,
796909692,1.122,2.241,2.015,
796948218,0.977,0.663,1.885,
796986743,0.562,0.676,0.451,
797025268,-0.145,0.392,0.011,
797063794,-0.371,0.038,-0.927,
797102320,-0.279,0.15,-0.475,
797140845,-0.415,0.589,-0.999,
797179370,-0.557,1.08,-1.766,
797217895,0.045,1.538,-2.035,
797256421,0.093,0.932,-1.614,
797294946,-0.623,-1.296,0.532,
797333471,-0.016,-0.924,-0.373,
797371997,-0.271,-0.084,0.33,
797410522,0.907,0.221,1.647,
797449048,-0.101,0.04,0.899,
797487573,0.247,0.191,1.24,
797526098,1.26,0.308,1.049,
797564624,1.392,0.157,0.636,
797603149,-0.168,-0.09,0.744,
797641674,-0.834,-0.237,1.245,
797680200,-1.42,0.001,1.666,
797718725,-2.03,-0.233,1.224,
797757251,-2.242,-0.423,0.894,
797795776,-2.038,-0.025,0.555,
797834301,-1.755,0.05,0.584,
797872827,-1.771,0.272,-0.01,
797911352,-1.878,0.58,-0.872,
797949878,-1.363,-0.236,-1.555,
797988403,-0.679,-0.801,-1.62,
798026928,-0.625,-1.166,-1.761,
798065454,-1.467,-1.263,-1.485,
798103979,-0.351,-0.787,-1.202,
798142505,-0.231,-0.686,-1.051,
798181030,-0.096,-0.98,-1.195,
798219555,0.239,-0.99,-0.764,
798258081,1.216,-0.875,-0.291,
798296606,0.538,-0.609,-0.996,
798335131,0.171,-0.2,-0.162,
798373657,0.322,-1.183,0.291,
798412182,0.061,-0.767,-0.175,
798450708,-0.23,0.214,0.425,
798489233,-0.306,1.225,1.96,
798527759,1.053,-0.187,2.668,
798566284,-0.263,-0.058,1.868,
798604809,-1.009,0.564,-1.293,
798643335,0.876,0.794,-0.303,
798681860,1.102,1.613,0.032,
798720385,1.362,1.681,0.43,
798758910,2.443,1.736,0.907,
798797436,3.375,1.558,-0.172,
798835961,0.466,3.501,-0.134,
798874487,-0.609,1.804,0.204,
798913012,-0.403,0.583,-0.319,
798951537,-0.406,-0.27,0.657,
798990063,-0.745,-0.241,0.554,
799028588,-0.733,0.004,-0.326,
799067114,-0.363,-0.53,-0.616,
799105639,0.018,-0.664,-0.579,
799144164,-0.258,-0.704,-0.477,
799182690,-0.488,-1.326,1.629,
799221215,-1.859,-0.87,0.204,
799259740,-1.222,-1.654,-0.671,
799298266,-0.78,-0.651,0.77,
799336792,-0.871,-0.463,-0.132,
799375317,-1.544,0.189,-0.6,
799413842,-1.035,-0.615,-0.183,
799452367,-0.745,-0.061,0.331,
799490893,-0.359,-0.019,0.301,
799529419,0.416,0.351,0.259,
799567944,0.902,1.432,-0.449,
799606469,0.352,1.96,-0.406,
799644994,-0.305,1.32,-0.462,
799683520,-1.112,0.644,-1.525,
799722046,-0.852,0.286,-1.057,
799760571,-0.534,-0.144,0.293,
799799096,-0.258,-0.122,0.501,
799837622,-0.395,-0.624,0.243,
799876147,0.44,-0.669,0.03,
799914672,0.754,-0.506,0.112,
799953198,0.685,0.341,0.883,
799991723,-0.303,-0.429,0.94,
800030248,0.984,-0.302,1.418,
800068774,0.545,-0.021,1.013,
800107299,0.773,-0.314,1.176,
800145825,1.047,-0.248,0.982,
800184350,0.626,-0.101,0.862,
800222875,0.959,-0.218,0.674,
800261401,1.098,0.18,0.484,
800299926,1.47,-0.153,0.082,
800338452,0.91,0.53,-0.19,
800376977,1.793,0.384,-0.147,
800415503,0.875,-0.543,-0.021,
800454028,0.062,-0.445,-0.117,
800492553,-0.67,-0.571,0.355,
800531079,-0.822,-0.129,1.361,
800569604,-0.982,-0.728,-0.222,
800608130,-1.466,-0.286,0.164,
800646655,-2.515,-0.53,0.388,
800685181,-0.931,0.043,-0.131,
800723706,-1.47,-0.708,-0.804,
800762231,-0.512,0.143,-0.286,
800800756,-0.244,-0.017,0.686,
800839282,-0.338,0.743,-0.098,
800877808,-0.633,0.528,-0.508,
800916333,-1.556,0.486,-0.512,
800954858,-0.762,0.649,-0.354,
800993384,-1.067,0.397,-1.228,
801031909,-1.337,0.932,-0.424,
801070435,-0.505,0.14,-0.065,
801108960,-0.727,0.132,-0.184,
801147486,-0.842,0.577,-0.73,
801186010,-1.359,0.816,-0.336,
801224536,-0.97,0.48,0.071,
801263062,0.158,-0.262,-0.41,
801301587,-0.206,-0.494,-0.934,
801340112,-0.874,-0.057,-1.01,
801378637,1.238,-0.013,-1.004,
801417163,1.487,0.839,-0.756,
801455688,-0.048,0.115,-0.894,
801494214,0.168,-0.082,-0.139,
801532740,0.06,-0.335,-1.636,
801571264,-0.053,-0.225,-0.958,
801609790,0,0.046,-1.681,
801648316,-0.351,0.5,-1.115,
801686841,1.185,-0.429,-0.202,
801725366,0.754,0.308,-0.382,
801763892,0.082,0.316,-1.002,
801802417,0.372,0.105,-0.86,
801840943,-0.152,0.581,-0.639,
801879468,-0.735,0.4,-0.719,
801917993,-0.545,0.763,-1.53,
801956519,-0.837,0.838,-0.282,
801995044,-0.61,-0.535,1.306,
802033570,-0.362,-0.651,0.588,
802072095,0.624,-0.148,0.398,
802110620,0.093,-0.149,1.867,
802149146,0.107,-0.245,1.383,
802187671,0.471,-0.584,1.077,
802226197,0.525,-0.535,0.575,
802264723,0.795,-1.5,0.572,
802303248,1.06,-0.94,0.077,
802341773,0.535,-0.584,0.992,
802380299,0.212,-0.24,0.458,
802418824,0.953,-0.457,0.392,
802457350,0.871,-0.109,0.524,
802495875,-0.078,-0.237,-1.402,
802534400,0.286,0.095,-2.106,
802572926,0.259,-0.102,-0.65,
802611451,1.279,-0.841,-0.153,
802649976,-0.363,-0.519,-0.384,
802688502,0.206,-0.857,-1.371,
802727027,-0.024,-0.76,-1.503,
802765552,0.22,-0.051,-1.012,
802804078,0.716,0.386,-1.77,
802842603,-0.111,-0.847,-1.423,
802881129,-0.907,-0.882,-0.292,
802919654,-0.894,-0.745,0.146,
802958180,-0.935,-0.93,-0.235,
802996705,-0.168,-0.446,-1.032,
803035230,0.051,-0.362,-2.191,
803073756,-0.232,0.025,-2.844,
803112281,-0.737,0.56,-1.807,
803150806,-0.08,0.718,-1.484,
803189332,1.145,0.78,-0.076,
803227857,1.626,0.437,1.677,
803266382,1.081,-0.437,1.714,
803304908,1.262,-0.457,0.156,
803343433,0.864,-0.307,0.769,
803381959,1.116,-0.069,1.328,
803420484,1.65,0.169,1.871,
803459010,1.488,0.513,1.209,
803497535,-0.733,0.878,0.563,
803536060,-0.017,-0.994,-1.712,
803574586,-0.674,-0.478,-0.953,
803613111,-0.061,-0.721,-0.305,
803651636,-0.121,-1.188,-0.351,
803690162,-0.716,-1.017,-0.042,
803728687,-1.322,-1.062,0.134,
803767213,-1.427,-0.829,0.098,
803805738,-1.333,-0.036,-0.249,
803844264,-0.945,0.618,-0.86,
803882789,-0.469,0.757,-1.112,
803921314,-0.725,0.672,-0.633,
803959840,-1.406,1.091,-1.843,
803998365,-1.477,1.169,-2.35,
804036890,-1.578,1.196,-1.626,
804075416,-0.724,0.863,0.141,
804113941,0.691,0.421,1.131,
804152467,0.744,0.157,0.234,
804190992,0.99,0.125,-0.116,
804229517,1.712,0.083,0.326,
804268043,1.188,0.31,-0.67,
804306568,1.052,0.275,-0.71,
804345094,1.713,0.118,-0.07,
804383619,1.174,0.015,0.117,
804422144,1.429,-1.143,-0.081,
804460670,1.499,-1.554,-0.805,
804499195,0.783,-0.96,-0.325,
804537721,0.936,-0.773,0.925,
804576246,0.314,0.162,1.348,
804614772,0.638,-0.88,1.272,
804653297,0.223,-0.852,1.419,
804691823,-0.367,-0.301,1.609,
804730348,-0.711,-0.346,1.424,
804768873,-0.32,-0.621,0.363,
804807398,-0.942,-0.587,0.307,
804845924,-1.618,0.681,0.725,
804884450,-1.176,2.252,1.018,
804922975,-0.241,0.533,1.453,
804961500,0.242,0.586,0.228,
805000026,0.878,1.173,-0.504,
805038551,0.387,2.55,-0.816,
805077077,-0.172,1.361,-0.993,
805115602,-1.206,0.83,-0.485,
805154128,-2.035,0.997,-0.7,
805192653,-2.156,1.11,-0.691,
805231179,-1.843,1.029,-0.248,
805269704,-1.57,1.005,0.071,
805308229,-1.757,0.654,0.04,
805346755,-1.831,-0.031,-0.347,
805385280,-1.385,-1.195,-0.854,
805423806,-1.061,-1.975,-0.461,
805462331,-0.587,-1.835,0.074,
805500856,-0.189,-0.846,0.238,
805539382,0.866,-1.175,-0.946,
805577908,0.579,-1.25,-0.159,
805616433,-0.048,-0.942,0.022,
805654958,0.689,-0.887,-0.666,
805693484,0.932,-0.695,-0.174,
805732009,0.919,-0.321,-0.418,
805770535,1.841,-0.091,1.551,
805809060,2.273,0.052,0.834,
805847585,1.331,-0.08,1.125,
805886111,0.508,-0.138,1.061,
805924637,-0.844,0.182,0.305,
805963162,-1.189,0.811,-0.266,
806001688,-1.647,1.197,-1.723,
806040213,-1.296,1.113,-2.38,
806078738,-0.883,0.946,-1.869,
806117263,-0.912,0.908,-1.888,
806155789,-0.988,1.321,-1.559,
806194314,-1.927,2.313,0.364,
806232841,-3.569,0.71,1.604,
806271366,-3.997,-0.894,2.484,
806309891,-3.21,-0.471,1.356,
806348417,-1.222,0.406,1.243,
806386942,-1.856,1.296,-0.005,
806425468,-1.966,0.911,-2.012,
806463993,-1.888,-0.093,-3.061,
806502518,-1.352,0.452,-1.36,
806541044,0.698,0.264,0.26,
806579569,1.381,-0.316,0.213,
806618095,-2.168,-1.181,0.066,
806656621,-1.698,-0.977,0.085,
806695145,0.093,-0.622,-0.204,
806733671,-0.221,-1.081,0.423,
806772196,-0.283,-1.077,0.74,
806810722,-0.896,-0.795,0.434,
806849248,-0.534,-0.863,0.503,
806887773,-0.244,-0.507,0.287,
806926299,-0.128,-0.499,-0.047,
806964824,-0.236,-1.678,-0.475,
807003349,-0.205,-1.209,-0.733,
807041874,0.442,-1.554,0.194,
807080400,0.361,-1.453,0.302,
807118925,0.158,-0.837,-0.109,
807157451,-0.931,-0.911,0.452,
807195976,-0.22,-0.744,-0.746,
807234502,0.594,-0.92,-1.084,
807273027,0.403,-0.828,-0.503,
807311552,0.377,-1.462,-0.625,
807350078,0.77,-1.382,-0.395,
807388603,0.372,-0.17,-0.805,
807427128,-0.02,0.481,-0.067,
807465654,-0.242,1.708,0.789,
807504180,-0.282,2.355,1.238,
807542705,-0.239,1.497,0.934,
807581231,0.286,-0.174,0.344,
807619756,-0.462,-0.221,-2.164,
807658282,-0.06,-0.164,-1.719,
807696807,1.019,0.261,-0.693,
807735332,1.367,0.4,-1.12,
807773858,1.468,0.44,-0.858,
807812383,0.863,0.154,-0.584,
807850908,0.119,-0.701,-0.802,
807889434,-0.714,-0.486,-0.78,
807927960,-1.748,0.345,-1.116,
807966485,-2.298,0.403,-0.736,
808005011,-2.253,0.444,-0.448,
808043536,-1.814,0.047,0.023,
808082061,-0.605,-0.602,0.852,
808120587,1.381,-1.394,2.54,
808159113,2.583,-0.99,3.683,
808197638,2.23,-0.876,1.957,
808236164,1.073,-0.754,-0.078,
808274689,-0.209,-0.431,-0.633,
808313215,-1.523,-0.134,-0.201,
808351740,-2.622,0.614,0.037,
808390266,-2.364,1.269,0.029,
808428791,-1.14,-0.067,0.355,
808467316,2.495,-2.264,0.484,
808505841,3.94,-1.458,0.083,
808544367,2.92,-0.686,-1.078,
808582893,1.621,-0.316,-1.01,
808621418,1.034,-0.703,0.383,
808659943,0.471,-0.035,0.368,
808698469,-0.667,0.817,1.075,
808736994,-1.699,0.409,0.905,
808775519,-2.188,-0.793,0.199,
808814045,-1.35,-0.319,0.006,
808852571,-0.231,-0.758,-0.965,
808891096,1.384,-1.008,-2.188,
808929622,2.343,-0.116,-2.434,
808968147,2.869,0.942,-1.496,
809006672,2.115,1.367,-0.659,
809045198,1.381,1.035,0.01,
809083724,0.809,0.324,0.301,
809122248,-0.105,-0.035,0.539,
809160774,-1.001,0.078,0.669,
809199300,-1.907,-0.666,0.524,
809237825,-2.688,-1.143,0.406,
809276351,-2.514,-0.689,0.487,
809314876,-1.745,-0.462,0.061,
809353401,-0.568,-0.592,-0.317,
809391927,1.444,-0.671,-1.905,
809430452,2.335,0.056,-2.969,
809468978,1.787,0.716,-2.375,
809507503,0.938,0.515,-1.693,
809546028,0.267,-0.295,-1.206,
809584554,-0.41,-1.212,-1.046,
809623079,-0.851,-1.161,-0.058,
809661605,-1.223,0.641,1.376,
809700130,-0.731,1.202,1.267,
809738656,-0.842,0.425,0.801,
809777182,-1.111,-0.528,0.16,
809815707,-0.169,-1.656,-1.917,
809854233,0.539,-1.634,-3.272,
809892758,1.191,-0.457,-2.701,
809931283,1.572,0.718,-1.943,
809969809,1.166,0.568,-1.343,
810008334,0.796,0.278,-0.907,
810046860,0.182,-0.112,-0.299,
810085385,-0.741,0.095,0.672,
810123910,-1.581,0.07,1.421,
810162436,-0.829,-0.644,0.944,
810200961,0.802,-0.183,-1.187,
810239487,1.64,-0.143,-3.355,
810278012,1.039,0.228,-3.492,
810316538,0.256,0,-2.118,
810355063,0.081,-0.031,-1.135,
810393588,-0.063,0.108,-0.268,
810432114,-0.037,0.298,0.169,
810470639,-0.296,0.132,0.769,
810509165,-0.513,0.386,1.029,
810547691,-0.512,0.245,0.686,
810586216,-0.042,-0.507,-0.051,
810624742,1.373,-0.818,-1.809,
810663267,1.537,-1.119,-3.092,
810701792,1.202,-0.798,-2.534,
810740318,0.879,-0.438,-1.951,
810778843,0.715,-0.608,-1.664,
810817368,0.317,-0.915,-0.674,
810855894,-0.472,-1.25,-0.26,
810894420,-1.098,-0.399,0.386,
810932945,-2.023,-0.151,0.657,
810971471,-2.48,-0.452,0.539,
811009996,-1.682,-0.116,0.63,
811048522,0.606,-0.75,-0.765,
811087047,1.866,-0.005,-2.939,
811125572,1.64,1.038,-2.745,
811164098,0.473,0.944,-0.881,
811202623,-0.258,0.149,-0.377,
811241149,-0.393,-0.101,0.125,
811279674,-0.598,-0.277,0.731,
811318199,-0.406,-0.281,0.324,
811356725,0.148,-0.164,-0.335,
811395251,1.046,0.625,-2.269,
811433776,1.085,0.611,-3.663,
811472301,0.448,-0.039,-2.49,
811510827,0.042,-0.694,-1.584,
811549353,-0.072,-0.761,-1.033,
