F1_MEAN_on_ACC_X,F5_VAR_on_ACC_X,F9_MIN_on_ACC_X,F13_MAX_on_ACC_X,F2_MEAN_on_ACC_Y,F6_VAR_on_ACC_Y,F10_MIN_on_ACC_Y,F14_MAX_on_ACC_Y,F3_MEAN_on_ACC_Z,F7_VAR_on_ACC_Z,F11_MIN_on_ACC_Z,F15_MAX_on_ACC_Z,F4_MEAN_on_ACC_V,F8_VAR_on_ACC_V,F12_MIN_on_ACC_V,F16_MAX_on_ACC_V,class
0.0011923076923076924,1.3668639053254426e-06,-0.002,0.004,-0.9966634615384616,1.742511095637056e-06,-1.0,-0.994,0.03050000000000001,1.7307692307677591e-06,0.028,0.034,0.9971322986424078,1.74631180094309e-06,0.9943942879964668,1.0004209114167897,Mirovanje
0.0012692307692307692,1.6390532544378696e-06,-0.001,0.005,-0.9966826923076924,1.9666235216986294e-06,-1.0,-0.994,0.030278846153846163,1.412629437868478e-06,0.028,0.033,0.9971448696717696,1.935810346354039e-06,0.9944526132501237,1.0004518978941466,Mirovanje
0.0010576923076923077,1.5159023668639042e-06,-0.002,0.004,-0.9966826923076924,1.8320081371925312e-06,-1.001,-0.993,0.03062500000000001,1.6766826923067003e-06,0.028,0.034,0.9971552499991743,1.8304760067699988e-06,0.9934575984912491,1.0013935290384093,Mirovanje
0.0011442307692307693,1.7772744082840233e-06,-0.002,0.005,-0.9967019230769231,2.0169193800656515e-06,-1.001,-0.993,0.030451923076923085,1.6130732248505805e-06,0.027,0.033,0.9971693770326074,1.9931237864589946e-06,0.9934535721411444,1.0014499488242035,Mirovanje
0.0012788461538461538,1.9126294378698233e-06,-0.001,0.005,-0.996798076923077,2.6996116870847686e-06,-1.001,-0.993,0.030798076923076935,2.238073224850772e-06,0.028,0.035,0.9972766467329331,2.7033426547307116e-06,0.9934842726485407,1.0014494495480037,Mirovanje
0.001326923076923077,1.7392751479289935e-06,-0.002,0.004,-0.9963365384615385,2.011741864871297e-06,-1.0,-0.993,0.030317307692307706,1.4473927514777312e-06,0.027,0.033,0.9968001653101812,2.0265914414396846e-06,0.9935159787341118,1.0005118689950658,Mirovanje
0.0011634615384615386,1.3098187869822479e-06,-0.001,0.004,-0.9965288461538461,2.018398669756394e-06,-0.999,-0.993,0.030153846153846163,1.3801775147919727e-06,0.027,0.033,0.9969869880479384,2.003355407675933e-06,0.9934575984912491,0.9994808652495555,Mirovanje
0.0011826923076923078,1.7070081360946752e-06,-0.002,0.004,-0.9963365384615385,2.511741865274253e-06,-1.001,-0.992,0.03053846153846155,1.3446745562122314e-06,0.028,0.033,0.9968066743765177,2.5116107346123684e-06,0.9925180099121628,1.0014494495480037,Mirovanje
0.0011826923076923078,1.1877773668639026e-06,-0.001,0.004,-0.9965096153846154,2.2306767764046498e-06,-1.0,-0.994,0.030346153846153856,1.2263313609463906e-06,0.028,0.034,0.9969734823228629,2.221698870430444e-06,0.9944229482468715,1.0005138679698546,Mirovanje
0.0012596153846153846,1.2883690828402358e-06,0.0,0.005,-0.996528846153846,2.9222448236776444e-06,-1.001,-0.992,0.030269230769230777,1.062130177513867e-06,0.028,0.033,0.9969904260274335,2.917332713403553e-06,0.9924535253602558,1.0014199918116273,Mirovanje
0.0013076923076923079,1.5784023668639057e-06,-0.001,0.005,-0.9962115384615384,2.6860207106294e-06,-1.0,-0.993,0.030634615384615392,1.5395710059163238e-06,0.028,0.034,0.9966848791807402,2.674689395743002e-06,0.993455082024346,1.0004823836530057,Mirovanje
0.0012884615384615385,2.628328402366866e-06,-0.003,0.006,-0.9967596153846152,2.644138314300548e-06,-1.002,-0.993,0.03028846153846155,9.744822485193783e-07,0.028,0.032,0.9972223381850636,2.637070869004887e-06,0.9934842726485407,1.0024195728336514,Mirovanje
0.001173076923076923,1.508505917159764e-06,-0.001,0.005,-0.9969134615384616,2.2521264800845486e-06,-1.0,-0.994,0.030355769230769238,1.4407359467446396e-06,0.027,0.034,0.9973776837865062,2.2558846646258957e-06,0.994457138342322,1.0005118689950658,Mirovanje
0.0010480769230769233,1.3919193786982232e-06,-0.001,0.004,-0.996576923076923,2.301775149149421e-06,-1.0,-0.993,0.030076923076923088,1.5325443786966871e-06,0.027,0.033,0.9970327042567758,2.296257805012303e-06,0.9934233739951964,1.0004518978941466,Mirovanje
0.0012884615384615385,1.5129437869822513e-06,-0.001,0.004,-0.9965961538461537,2.0676775162042915e-06,-1.001,-0.993,0.03064423076923078,1.4022744082830543e-06,0.028,0.033,0.997069474753637,2.0682837373886542e-06,0.9933951882307464,1.0015118571439878,Mirovanje
0.0010673076923076923,1.3897004437869826e-06,-0.001,0.005,-0.9966057692307693,1.892659024727017e-06,-1.0,-0.993,0.030278846153846163,2.258783284022378e-06,0.027,0.035,0.997068032236555,1.8871688473032222e-06,0.9935154754708152,1.0005123687391375,Mirovanje
0.0014423076923076926,1.4197485207100584e-06,-0.001,0.006,-0.996326923076923,2.258505918506515e-06,-1.001,-0.992,0.03028846153846155,1.5706360946733536e-06,0.027,0.033,0.996789742043948,2.2678482671789624e-06,0.9924540291620565,1.0014204911025137,Mirovanje
0.0011153846153846155,1.5828402366863906e-06,-0.002,0.005,-0.9966057692307693,2.5657359477015973e-06,-1.0,-0.993,0.03018269230769232,1.3800850591703636e-06,0.027,0.033,0.9970648252585602,2.561155193592235e-06,0.9933670016665542,1.0004503985705637,Mirovanje
0.0014134615384615386,1.9155880177514812e-06,-0.001,0.005,-0.996048076923077,2.391919379673979e-06,-1.0,-0.993,0.03050000000000001,1.5769230769213096e-06,0.027,0.033,0.9965176997305777,2.3779698323789233e-06,0.9934530688462339,1.0004803846153107,Mirovanje
0.0014134615384615386,1.5694341715976365e-06,-0.002,0.005,-0.9966826923076924,3.0435465986355936e-06,-1.003,-0.992,0.030192307692307702,1.4053254437850979e-06,0.027,0.033,0.9971423888860999,3.0370557529968423e-06,0.9924862719453604,1.0034490520200812,Mirovanje
0.0011923076923076924,1.7322485207100592e-06,-0.002,0.004,-0.9966153846153846,2.0059171610409265e-06,-1.0,-0.992,0.030615384615384624,1.9097633136083095e-06,0.027,0.035,0.997088054441191,2.0078445267524003e-06,0.9924862719453604,1.0004808843751087,Mirovanje
0.001028846153846154,1.7780140532544373e-06,-0.002,0.005,-0.996701923076923,1.8438424566058487e-06,-1.0,-0.993,0.03023076923076924,1.3313609467438797e-06,0.028,0.033,0.99716237206845,1.8383462065951761e-06,0.9934530688462339,1.0004803846153107,Mirovanje
0.0011250000000000001,1.4747596153846144e-06,-0.002,0.005,-0.9963942307692307,2.70035133242974e-06,-1.0,-0.992,0.03053846153846155,1.2100591715960866e-06,0.028,0.033,0.9968640883611083,2.7008744378775873e-06,0.9925159948333326,1.0004518978941466,Mirovanje
0.0011346153846153847,1.3664940828402367e-06,-0.001,0.004,-0.9964326923076924,2.5147004449888044e-06,-1.002,-0.992,0.03071153846153847,1.1283284023658278e-06,0.027,0.033,0.996907768131932,2.5076074409158267e-06,0.9924535253602558,1.0024490011965694,Mirovanje
0.0008365384615384617,1.0598280325443782e-05,-0.03,0.004,-0.9960192307692307,2.23039940949743e-06,-0.999,-0.992,0.030471153846153856,1.4607063609457576e-06,0.027,0.034,0.9964916192059534,2.2413138357491036e-06,0.9924555405659238,0.9994813655091325,Mirovanje
0.0012115384615384616,1.8783284023668633e-06,-0.001,0.005,-0.9962788461538461,2.0280140545780867e-06,-0.999,-0.992,0.03050000000000001,1.3846153846141422e-06,0.028,0.033,0.9967479788328599,2.014769531988314e-06,0.9924842568020915,0.9995203849847186,Mirovanje
0.0014134615384615386,1.8963572485207115e-06,-0.001,0.005,-0.9967115384615385,2.224482249402193e-06,-1.001,-0.993,0.030528846153846163,1.633783284022295e-06,0.027,0.033,0.9971817342671618,2.242690089526711e-06,0.9934857824850841,1.001511357898651,Mirovanje
0.0011634615384615388,1.50212647928994e-06,-0.002,0.004,-0.9964519230769231,3.0746116869151408e-06,-1.002,-0.991,0.030250000000000006,1.706730769229824e-06,0.027,0.033,0.9969132717725546,3.063179125573079e-06,0.9915492927736875,1.0024494999749363,Mirovanje
0.0010096153846153846,9.902921597633125e-07,-0.001,0.004,-0.9962596153846153,2.422984468286593e-06,-1.0,-0.993,0.030250000000000013,1.9374999999984682e-06,0.027,0.034,0.99672072956021,2.4411111168021193e-06,0.9933951882307464,1.0005138679698546,Mirovanje
0.0013653846153846155,1.135724852071006e-06,-0.001,0.004,-0.9963461538461539,2.3032544392842524e-06,-1.0,-0.992,0.030701923076923085,1.6899963017739678e-06,0.028,0.034,0.996821420960556,2.3143295623251348e-06,0.9925507543697702,1.0005138679698546,Mirovanje
0.0017403846153846154,2.826830621301776e-06,0.0,0.006,-0.8428365384615385,0.2833129252034028,-1.001,1.001,0.02686538461538462,0.00016186649408283908,-0.017,0.034,0.9972826715082732,3.100032398117847e-06,0.9935200048313069,1.001364568975755,Mirovanje
0.007201923076923078,1.8726886094674194e-06,0.004,0.011,0.9991923076923077,2.4437869821092306e-06,0.995,1.002,-0.016634615384615387,1.6741863905325228e-06,-0.02,-0.014,0.9993584938569529,2.4372944238404415e-06,0.9951487326023181,1.002212053409856,Mirovanje
0.00689423076923077,2.190735946745498e-06,0.003,0.011,0.9993653846153846,2.3088017753192247e-06,0.995,1.004,-0.016192307692307697,1.9053254437867363e-06,-0.02,-0.012,0.9995223775728822,2.3148079760781926e-06,0.9951411960119027,1.004124494273494,Mirovanje
0.007125000000000001,2.1286057692307406e-06,0.003,0.011,0.9993461538461538,1.7455621300621615e-06,0.997,1.002,-0.01579807692307693,2.2380732248517476e-06,-0.019,-0.012,0.9994985949887176,1.7509232714818523e-06,0.9971308840869387,1.0021935940725224,Mirovanje
0.007461538461538463,2.3446745562129604e-06,0.005,0.012,0.9996057692307693,2.66188979225479e-06,0.996,1.003,-0.01604807692307693,1.0649963017748607e-06,-0.019,-0.014,0.9997641257976433,2.6735373048758504e-06,0.9961450697564085,1.003172467724269,Mirovanje
0.007403846153846154,1.7792159763313468e-06,0.005,0.01,0.9990192307692307,3.0380917162009524e-06,0.994,1.003,-0.01601923076923077,1.6919378698223393e-06,-0.019,-0.013,0.9991768165038326,3.0547458819141227e-06,0.9941378174076269,1.003102188214142,Mirovanje
0.0071057692307692315,1.7291974852070373e-06,0.004,0.011,0.9990384615384615,4.72928994099675e-06,0.99,1.005,-0.015961538461538465,1.5177514792897987e-06,-0.019,-0.013,0.9991928624156491,4.7102360831718926e-06,0.9901747320549036,1.0051159137134382,Mirovanje
0.007615384615384616,2.5251479289940804e-06,0.003,0.011,0.9992115384615385,3.7437130177009337e-06,0.995,1.004,-0.01600961538461539,1.2595229289937633e-06,-0.019,-0.013,0.999370691876588,3.749064263702806e-06,0.9951452155338938,1.0041618395457974,Mirovanje
0.0075096153846153845,2.3652921597633165e-06,0.003,0.012,0.9990769230769231,2.551775148629254e-06,0.996,1.003,-0.016105769230769233,1.8253513313608175e-06,-0.02,-0.014,0.9992370593249156,2.5300409258743883e-06,0.9961606296175332,1.0031859249411346,Mirovanje
0.007192307692307693,1.828402366863891e-06,0.004,0.01,0.9993365384615382,3.030972632878104e-06,0.995,1.004,-0.016125000000000004,1.4362980769229037e-06,-0.019,-0.014,0.9994941292500494,3.0432869929652995e-06,0.9951311471358939,1.0041857397912002,Mirovanje
0.006750000000000002,1.9374999999999522e-06,0.003,0.01,0.9992980769230768,2.1707655326608233e-06,0.996,1.003,-0.01593269230769231,1.2550850591713228e-06,-0.02,-0.014,0.999449474468303,2.1710619557691047e-06,0.996169664264075,1.0031565181964377,Mirovanje
0.00691346153846154,2.0405880177514144e-06,0.002,0.011,0.9992692307692308,2.1775147927005634e-06,0.995,1.003,-0.015711538461538464,1.532174556212961e-06,-0.019,-0.013,0.9994184435042388,2.1690143340302726e-06,0.9951467228504549,1.0031595087522223,Mirovanje
0.007221153846153846,1.7107063609467327e-06,0.004,0.01,0.9991057692307692,2.1715051775617056e-06,0.996,1.003,-0.01564423076923077,1.440735946745507e-06,-0.018,-0.013,0.9992559044490593,2.185500615481395e-06,0.9961375407040938,1.0031934010947239,Mirovanje
0.0075769230769230774,1.8402366863905077e-06,0.005,0.01,0.9995480769230769,2.1323039935960963e-06,0.995,1.003,-0.016163461538461543,1.5598187869820526e-06,-0.019,-0.013,0.9997091690668464,2.134975982892584e-06,0.9951452155338938,1.0031246183799896,Mirovanje
0.007211538461538463,2.9552514792898947e-06,0.004,0.012,0.9992307692307691,1.7352071008946979e-06,0.996,1.003,-0.015750000000000004,1.5336538461537203e-06,-0.019,-0.012,0.9993831546136622,1.7333513683270851e-06,0.9961450697564085,1.0031301012331348,Mirovanje
0.0070384615384615394,1.8062130177514578e-06,0.003,0.01,0.9990673076923076,2.639700444007076e-06,0.996,1.002,-0.016028846153846157,1.297244822484969e-06,-0.02,-0.013,0.9992222305378573,2.6263066417175907e-06,0.9961465755600428,1.0021681495637347,Mirovanje
0.00739423076923077,1.7772744082839985e-06,0.005,0.011,0.9993653846153846,2.5780325445534658e-06,0.996,1.004,-0.015730769230769232,1.658284023668547e-06,-0.019,-0.012,0.9995182560918898,2.5730467188012085e-06,0.9961410542689223,1.0041439139884283,Mirovanje
0.007096153846153848,2.0869082840236223e-06,0.002,0.01,0.998951923076923,2.007303993911691e-06,0.996,1.002,-0.015259615384615389,1.422984467455338e-06,-0.018,-0.012,0.9990954227965182,2.00922396886849e-06,0.9961094317393044,1.0021796246182617,Mirovanje
0.007048076923076924,2.0649963017751086e-06,0.004,0.01,0.9991442307692308,2.334966715977771e-06,0.995,1.003,-0.01579807692307693,1.6996116863903128e-06,-0.02,-0.012,0.9992958594957296,2.3332716140300747e-06,0.9951165760854354,1.0031246183799896,Mirovanje
0.007048076923076924,2.199611686390474e-06,0.003,0.011,0.9991538461538461,2.91863905355072e-06,0.995,1.004,-0.015759615384615386,1.3172152366861954e-06,-0.018,-0.013,0.9993047430107057,2.91521169226705e-06,0.9951693323249065,1.0041618395457974,Mirovanje
0.007125000000000002,1.5709134615383844e-06,0.005,0.011,0.9990192307692307,2.211168639409955e-06,0.996,1.003,-0.015894230769230775,1.44073594674529e-06,-0.019,-0.012,0.9991725720582074,2.2097081249228268e-06,0.9961310154793896,1.0031455527489517,Mirovanje
0.007000000000000001,2.9230769230768617e-06,0.002,0.011,0.9992211538461538,1.3453217455605682e-06,0.996,1.002,-0.015500000000000005,1.2884615384612633e-06,-0.019,-0.013,0.999367989532077,1.3426524608783907e-06,0.9961310154793896,1.0021566743778139,Mirovanje
0.0070384615384615394,2.210059171597629e-06,0.003,0.011,0.9993365384615385,2.223280325286403e-06,0.996,1.002,-0.01597115384615385,1.1626294378696916e-06,-0.018,-0.013,0.9994906263507489,2.218606218407082e-06,0.9961375407040938,1.0021596679172435,Mirovanje
0.007115384615384616,2.525147928994067e-06,0.004,0.012,0.9989134615384615,2.579049556805657e-06,0.995,1.002,-0.01576923076923077,1.312130177514605e-06,-0.018,-0.013,0.9990651931343459,2.5571751243180785e-06,0.995123107962025,1.0021621625266042,Mirovanje
